link_id,matrix_ab,matrix_ba,matrix_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
21102,0.0,,0.0,2.37426,,2.37426,1.0,,1.0,0.0,,0.0,0.0,,0.0
21103,0.0,,0.0,2.37426,,2.37426,1.0,,1.0,0.0,,0.0,0.0,,0.0
21104,0.0,,0.0,2.197614,,2.197614,1.0,,1.0,0.0,,0.0,0.0,,0.0
21105,0.0,,0.0,2.197614,,2.197614,1.0,,1.0,0.0,,0.0,0.0,,0.0
21106,0.0,,0.0,2.237703,,2.237703,1.0,,1.0,0.0,,0.0,0.0,,0.0
21107,0.0,,0.0,2.237703,,2.237703,1.0,,1.0,0.0,,0.0,0.0,,0.0
21108,39.59841155491377,,39.59841155491377,0.16718407259466692,,0.16718407259466692,1.000979356394376,,1.000979356394376,0.028284579682081264,,0.028284579682081264,39.59841155491377,,39.59841155491377
21109,0.0,,0.0,0.16702050000000002,,0.16702050000000002,1.0,,1.0,0.0,,0.0,0.0,,0.0
21110,39.59841155491377,,39.59841155491377,0.23927560682154628,,0.23927560682154628,1.000979356394376,,1.000979356394376,0.028284579682081264,,0.028284579682081264,39.59841155491377,,39.59841155491377
21111,0.0,,0.0,0.23904150000000002,,0.23904150000000002,1.0,,1.0,0.0,,0.0,0.0,,0.0
21112,39.59841155491377,,39.59841155491377,0.12459490342847718,,0.12459490342847718,1.000979356394376,,1.000979356394376,0.028284579682081264,,0.028284579682081264,39.59841155491377,,39.59841155491377
21113,0.0,,0.0,0.124473,,0.124473,1.0,,1.0,0.0,,0.0,0.0,,0.0
21114,0.0,,0.0,0.015891,,0.015891,1.0,,1.0,0.0,,0.0,0.0,,0.0
21115,39.59841155491377,,39.59841155491377,0.015906562952463028,,0.015906562952463028,1.000979356394376,,1.000979356394376,0.028284579682081264,,0.028284579682081264,39.59841155491377,,39.59841155491377
21116,0.0,,0.0,0.1674105,,0.1674105,1.0,,1.0,0.0,,0.0,0.0,,0.0
21117,3145.8059787230522,,3145.8059787230522,0.07309212538500842,,0.07309212538500842,1.1580846298537333,,1.1580846298537333,0.4766372695034928,,0.4766372695034928,3145.8059787230522,,3145.8059787230522
21118,3118.7940212769454,,3118.7940212769454,0.6380311029681859,,0.6380311029681859,1.155649673429901,,1.155649673429901,0.47254454867832507,,0.47254454867832507,3118.7940212769454,,3118.7940212769454
21119,2818.614270575208,,2818.614270575208,0.034468025041943594,,0.034468025041943594,1.1297287788247654,,1.1297287788247654,0.42706276826897094,,0.42706276826897094,2818.614270575208,,2818.614270575208
21120,215.07456590843773,,215.07456590843773,0.10760959205773854,,0.10760959205773854,1.0205959147341428,,1.0205959147341428,0.15362468993459838,,0.15362468993459838,215.07456590843773,,215.07456590843773
21121,194.38884125915638,,194.38884125915638,0.37816387549517994,,0.37816387549517994,1.0171683746484623,,1.0171683746484623,0.13884917232796884,,0.13884917232796884,194.38884125915638,,194.38884125915638
21122,0.0010358592602154257,,0.0010358592602154257,0.06349500000035106,,0.06349500000035106,1.0000000000055291,,1.0000000000055291,7.39899471582447e-07,,7.39899471582447e-07,0.0010358592602154257,,0.0010358592602154257
21123,215.07456590843773,,215.07456590843773,0.07808783462813873,,0.07808783462813873,1.0205959147341428,,1.0205959147341428,0.15362468993459838,,0.15362468993459838,215.07456590843773,,215.07456590843773
21124,215.07456590843773,,215.07456590843773,0.33367515925705277,,0.33367515925705277,1.0205959147341428,,1.0205959147341428,0.15362468993459838,,0.15362468993459838,215.07456590843773,,215.07456590843773
21125,155.40103585926022,,155.40103585926022,0.10424004431888019,,0.10424004431888019,1.01147460707741,,1.01147460707741,0.11100073989947158,,0.11100073989947158,155.40103585926022,,155.40103585926022
21126,0.0,,0.0,0.1028805,,0.1028805,1.0,,1.0,0.0,,0.0,0.0,,0.0
21127,3051.1857294247907,,3051.1857294247907,0.6119766320168446,,0.6119766320168446,1.1496289838109863,,1.1496289838109863,0.46230086809466525,,0.46230086809466525,3051.1857294247907,,3051.1857294247907
21128,215.07456590843773,,215.07456590843773,0.1408330508700791,,0.1408330508700791,1.0205959147341428,,1.0205959147341428,0.15362468993459838,,0.15362468993459838,215.07456590843773,,215.07456590843773
21129,194.38884125915638,,194.38884125915638,0.04932910608113915,,0.04932910608113915,1.0171683746484623,,1.0171683746484623,0.13884917232796884,,0.13884917232796884,194.38884125915638,,194.38884125915638
21130,194.38884125915638,,194.38884125915638,0.04757143912974661,,0.04757143912974661,1.0171683746484623,,1.0171683746484623,0.13884917232796884,,0.13884917232796884,194.38884125915638,,194.38884125915638
21131,194.38884125915638,,194.38884125915638,0.2061001818238334,,0.2061001818238334,1.0171683746484623,,1.0171683746484623,0.13884917232796884,,0.13884917232796884,194.38884125915638,,194.38884125915638
