O_ID,D_ID,OD_Number
10000001,10000767,1
10000001,10000771,1
10000001,10000773,1
10000001,10000774,5
10000001,10000775,1
10000001,10000778,1
10000001,10000784,5
10000001,10000785,2
10000001,10000786,1
10000001,10000787,1
10000001,10000797,6
10000001,10000803,1
10000001,10000808,1
10000002,10000001,1
10000002,10000002,75
10000002,10000007,1
10000002,10000009,1
10000002,10000012,2
10000002,10000015,1
10000002,10000016,1
10000002,10000017,2
10000002,10000031,5
10000002,10000039,2
10000002,10000040,2
10000002,10000041,1
10000002,10000043,1
10000002,10000044,2
10000002,10000049,16
10000002,10000050,4
10000002,10000051,2
10000002,10000052,1
10000002,10000055,2
10000002,10000056,1
10000002,10000057,17
10000002,10000058,3
10000002,10000059,3
10000002,10000060,3
10000002,10000067,111
10000002,10000069,1
10000002,10000072,3
10000002,10000074,1
10000002,10000083,2
10000002,10000085,1
10000002,10000087,3
10000002,10000093,1
10000002,10000094,3
10000002,10000096,1
10000002,10000098,1
10000002,10000101,1
10000002,10000106,2
10000002,10000109,2
10000002,10000110,1
10000002,10000111,1
10000002,10000112,5
10000002,10000115,1
10000002,10000116,1
10000002,10000119,1
10000002,10000121,1
10000002,10000124,2
10000002,10000126,3
10000002,10000128,2
10000002,10000129,1
10000002,10000130,9
10000002,10000145,1
10000002,10000146,1
10000002,10000149,4
10000002,10000151,2
10000002,10000154,1
10000002,10000167,1
10000002,10000200,3
10000002,10000223,1
10000002,10000240,1
10000002,10000243,1
10000002,10000247,2
10000002,10000286,2
10000002,10000287,1
10000002,10000288,1
10000002,10000292,1
10000002,10000294,2
10000002,10000302,1
10000002,10000318,5
10000002,10000325,3
10000002,10000341,3
10000002,10000342,1
10000002,10000346,1
10000002,10000353,1
10000002,10000354,2
10000002,10000355,1
10000002,10000358,1
10000002,10000359,2
10000002,10000360,6
10000002,10000361,4
10000002,10000363,7
10000002,10000364,16
10000002,10000365,5
10000002,10000367,2
10000002,10000368,12
10000002,10000371,5
10000002,10000374,3
10000002,10000375,1
10000002,10000378,1
10000002,10000381,2
10000002,10000390,5
10000002,10000392,2
10000002,10000393,7
10000002,10000395,1
10000002,10000397,1
10000002,10000398,6
10000002,10000400,1
10000002,10000433,1
10000002,10000454,1
10000002,10000491,1
10000002,10000509,2
10000002,10000517,1
10000002,10000522,3
10000002,10000524,33
10000002,10000525,12
10000002,10000526,1
10000002,10000528,7
10000002,10000529,7
10000002,10000537,1
10000002,10000540,1
10000002,10000547,1
10000002,10000571,1
10000002,10000575,1
10000002,10000578,1
10000002,10000586,1
10000002,10000588,3
10000002,10000595,2
10000002,10000599,3
10000002,10000600,2
10000002,10000601,1
10000002,10000602,1
10000002,10000611,1
10000002,10000617,1
10000002,10000621,4
10000002,10000627,1
10000002,10000628,1
10000002,10000634,4
10000002,10000638,2
10000002,10000644,1
10000002,10000645,1
10000002,10000646,2
10000002,10000655,4
10000002,10000666,4
10000002,10000667,10
10000002,10000670,3
10000002,10000678,12
10000002,10000680,18
10000002,10000681,12
10000002,10000682,4
10000002,10000683,1
10000002,10000684,13
10000002,10000687,1
10000002,10000693,10
10000002,10000694,2
10000002,10000695,10
10000002,10000698,1
10000002,10000701,1
10000002,10000702,5
10000002,10000707,1
10000002,10000710,1
10000002,10000711,1
10000002,10000714,1
10000002,10000730,2
10000002,10000734,5
10000002,10000738,2
10000002,10000743,1
10000002,10000744,2
10000002,10000747,1
10000002,10000750,3
10000002,10000752,4
10000002,10000753,2
10000002,10000754,1
10000002,10000755,1
10000002,10000756,1
10000002,10000760,3
10000002,10000761,8
10000002,10000762,2
10000002,10000770,5
10000002,10000778,1
10000002,10000781,6
10000002,10000783,2
10000002,10000784,3
10000002,10000786,3
10000002,10000788,4
10000002,10000794,1
10000002,10000795,1
10000002,10000796,3
10000002,10000797,1
10000002,10000799,2
10000002,10000802,1
10000002,10000808,2
10000002,10000809,1
10000002,10000810,3
10000002,10000812,5
10000002,10000813,5
10000002,10000816,1
10000002,10000818,5
10000003,10000000,1
10000003,10000003,3
10000003,10000004,2
10000003,10000005,4
10000003,10000008,1
10000003,10000009,1
10000003,10000010,1
10000003,10000012,1
10000003,10000015,1
10000003,10000016,2
10000003,10000017,1
10000003,10000022,1
10000003,10000027,3
10000003,10000032,1
10000003,10000044,3
10000003,10000049,9
