"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
153,0,0.0848282,166,133,134,1300,0.084828,30,1,5,154,167,134,133,1300,0.084828,30,1,5,0.169656,0.176854,0.169656,0.169729,0,153,535.5442,54.0000,589.5442,0.176854,0.169729,0.176854,0.411957,0.0415385,0.411957,45.4291,4.58071,50.0099,1.57855,0.152756,1.73131,28.7790,29.9871,0.176854,0.169729,0.176854
155,0,0.0149824,168,133,135,1300,0.014982,30,1,5,156,169,135,133,1300,0.014982,30,1,5,0.029964,0.0299677,0.029964,0.0305945,0,155,28.8000,377.1442,405.9442,0.0299677,0.0305945,0.0305945,0.0221538,0.290111,0.290111,0.431482,5.65038,6.08186,0.0143845,0.192309,0.206693,29.9963,29.3818,0.0299677,0.0305945,0.0305945
157,0,0.0592144,170,133,136,1300,0.059214,30,1,5,158,171,136,133,1300,0.059214,30,1,5,0.118428,0.118439,0.118428,0.118868,0,157,25.2000,158.4000,183.6000,0.118439,0.118868,0.118868,0.0193846,0.121846,0.121846,1.49219,9.3795,10.8717,0.0497444,0.31381,0.363555,29.9972,29.8891,0.118439,0.118868,0.118868
159,0,0.0773965,172,137,138,1300,0.077396,30,1,5,160,173,138,137,1300,0.077396,30,1,5,0.154792,0.155008,0.154792,0.154811,0,159,97.2000,28.8000,126.0000,0.155008,0.154811,0.155008,0.0747692,0.0221538,0.0747692,7.52289,2.229,9.7519,0.251113,0.0743093,0.325423,29.9581,29.9963,0.155008,0.154811,0.155008
161,0,0.0905452,176,135,139,1300,0.090545,30,1,5,162,177,139,135,1300,0.090545,30,1,5,0.18109,0.181112,0.18109,0.1849,0,161,28.8000,377.1442,405.9442,0.181112,0.1849,0.1849,0.0221538,0.290111,0.290111,2.6077,34.1485,36.7562,0.0869339,1.16223,1.24917,29.9963,29.3818,0.181112,0.1849,0.1849
163,0,0.0106584,178,132,140,1300,0.010658,30,1,5,164,179,140,132,1300,0.010658,30,1,5,0.021316,0.022379,0.021316,0.0213169,0,163,580.6268,16.6061,597.2329,0.022379,0.0213169,0.022379,0.446636,0.0127739,0.446636,6.18832,0.176988,6.36531,0.216565,0.00589983,0.222464,28.5749,29.9988,0.022379,0.0213169,0.022379
165,1,1.06645,180,132,141,4000,1.06645,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,1.42193,1.42235,,,1,165,136.8885,,136.8885,1.42235,,1.42235,0.0342221,,0.0342221,145.9848,,145.9848,3.24506,,3.24506,44.9868,,1.42235,,1.42235
166,0,0.0958605,183,137,142,1300,0.095861,30,1,5,167,184,142,137,1300,0.095861,30,1,5,0.191722,0.192071,0.191722,0.192551,0,166,111.0000,171.0000,282.0000,0.192071,0.192551,0.192551,0.0853846,0.131538,0.131538,10.6406,16.3922,27.0328,0.355332,0.548771,0.904103,29.9454,29.8708,0.192071,0.192551,0.192551
168,0,0.225998,185,140,143,1300,0.225998,30,1,5,169,186,143,140,1300,0.225998,30,1,5,0.451996,0.560788,0.451996,0.452014,0,168,1275.5724,16.6061,1292.1785,0.560788,0.452014,0.560788,0.98121,0.0127739,0.98121,288.2768,3.75294,292.0298,11.9221,0.125103,12.0472,24.1800,29.9988,0.560788,0.452014,0.560788
170,1,0.161164,187,140,144,4000,0.161164,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.214885,0.218189,,,1,170,991.8832,,991.8832,0.218189,,0.218189,0.247971,,0.247971,159.8559,,159.8559,3.60696,,3.60696,44.3187,,0.218189,,0.218189
171,1,0.201593,188,145,146,4000,0.201593,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.268791,0.293744,,,1,171,2437.4909,,2437.4909,0.293744,,0.293744,0.609373,,0.609373,491.3811,,491.3811,11.9333,,11.9333,41.1774,,0.293744,,0.293744
172,1,0.171538,189,147,148,4000,0.171538,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.228717,0.22872,,,1,172,25.8042,,25.8042,0.22872,,0.22872,0.00645105,,0.00645105,4.4264,,4.4264,0.0983655,,0.0983655,44.9995,,0.22872,,0.22872
173,1,0.170967,190,149,150,4000,0.170967,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.227956,0.227979,,,1,173,79.8000,,79.8000,0.227979,,0.227979,0.01995,,0.01995,13.6432,,13.6432,0.303212,,0.303212,44.9955,,0.227979,,0.227979
174,1,0.0167571,191,151,152,1300,0.016757,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.033514,0.033514,,,1,174,0.0000,,0.0000,0.033514,,0.033514,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.033514,,0.033514
175,1,0.281926,192,151,153,4000,0.281926,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.375901,0.646643,,,1,175,6789.3912,,6789.3912,0.646643,,0.646643,1.69735,,1.69735,1914.1059,,1914.1059,73.1719,,73.1719,26.1590,,0.646643,,0.646643
176,0,0.057783,193,154,155,1300,0.057783,30,1,5,177,194,155,154,1300,0.057783,30,1,5,0.115566,0.115628,0.115566,0.118272,0,176,60.0000,397.8323,457.8323,0.115628,0.118272,0.118272,0.0461538,0.306025,0.306025,3.46698,22.9879,26.4549,0.115628,0.784205,0.899833,29.9840,29.3137,0.115628,0.118272,0.118272
178,0,0.0358003,195,154,156,1300,0.0358,30,1,5,179,196,156,154,1300,0.0358,30,1,5,0.0716,0.0732764,0.0716,0.0716381,0,178,397.8323,60.0000,457.8323,0.0732764,0.0716381,0.0732764,0.306025,0.0461538,0.306025,14.2424,2.148,16.3904,0.485862,0.0716381,0.5575,29.3137,29.9840,0.0732764,0.0716381,0.0732764
180,0,0.0337058,197,157,158,1300,0.033706,30,1,5,181,198,158,157,1300,0.033706,30,1,5,0.067412,0.0732511,0.067412,0.067827,0,180,765.2068,204.0000,969.2068,0.0732511,0.067827,0.0732511,0.588621,0.156923,0.588621,25.7921,6.87602,32.6681,0.934204,0.230612,1.16482,27.6086,29.8164,0.0732511,0.067827,0.0732511
182,0,0.120348,199,157,159,1300,0.120348,30,1,5,183,200,159,157,1300,0.120348,30,1,5,0.240696,0.240703,0.240696,0.241122,0,182,13.8000,109.4361,123.2361,0.240703,0.241122,0.241122,0.0106154,0.0841816,0.0841816,1.6608,13.1704,14.8312,0.0553616,0.439792,0.495153,29.9992,29.9469,0.240703,0.241122,0.241122
184,0,0.0336698,201,157,160,1300,0.03367,30,1,5,185,202,160,157,1300,0.03367,30,1,5,0.06734,0.0677004,0.06734,0.0716238,0,184,190.2000,655.7707,845.9707,0.0677004,0.0716238,0.0716238,0.146308,0.504439,0.504439,6.40403,22.0798,28.4838,0.21461,0.782813,0.997424,29.8403,28.2057,0.0677004,0.0716238,0.0716238
186,0,0.205697,203,161,162,1300,0.205697,30,1,5,187,204,162,161,1300,0.205697,30,1,5,0.411394,0.411394,0.411394,0.411394,0,186,0.0000,0.0000,0.0000,0.411394,0.411394,0.411394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.411394,0.411394,0.411394
188,0,0.116177,205,161,163,1300,0.116177,30,1,5,189,206,163,161,1300,0.116177,30,1,5,0.232354,0.232354,0.232354,0.232354,0,188,0.0000,0.0000,0.0000,0.232354,0.232354,0.232354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.232354,0.232354,0.232354
190,0,0.0792982,209,160,164,1300,0.079298,30,1,5,191,210,164,160,1300,0.079298,30,1,5,0.158596,0.159445,0.158596,0.168685,0,190,190.2000,655.7707,845.9707,0.159445,0.168685,0.168685,0.146308,0.504439,0.504439,15.0825,52.0013,67.0838,0.50544,1.84365,2.34908,29.8403,28.2057,0.159445,0.168685,0.168685
192,0,0.134748,211,165,166,1300,0.134748,30,1,5,193,212,166,165,1300,0.134748,30,1,5,0.269496,0.369148,0.269496,0.271429,0,192,1581.0309,220.2000,1801.2309,0.369148,0.271429,0.369148,1.21618,0.169385,1.21618,213.0407,29.6715,242.7123,9.72724,0.996145,10.7234,21.9015,29.7863,0.369148,0.271429,0.369148
194,0,0.0543675,213,165,167,1300,0.054368,30,1,5,195,214,167,165,1300,0.054368,30,1,5,0.108736,0.109516,0.108736,0.148944,0,194,220.2000,1581.0309,1801.2309,0.109516,0.148944,0.148944,0.169385,1.21618,1.21618,11.9718,85.9575,97.9293,0.401924,3.92474,4.32666,29.7863,21.9015,0.109516,0.148944,0.148944
196,0,0.0243592,215,168,169,1300,0.024359,30,1,5,197,216,169,168,1300,0.024359,30,1,5,0.048718,0.0487296,0.048718,0.0489776,0,196,40.2000,189.7883,229.9883,0.0487296,0.0489776,0.0489776,0.0309231,0.145991,0.145991,0.979232,4.62305,5.60228,0.0326489,0.154923,0.187572,29.9928,29.8410,0.0487296,0.0489776,0.0489776
198,0,0.0588124,217,168,170,1300,0.058812,30,1,5,199,218,170,168,1300,0.058812,30,1,5,0.117624,0.118251,0.117624,0.117652,0,198,189.7883,40.2000,229.9883,0.118251,0.117652,0.118251,0.145991,0.0309231,0.145991,11.1618,2.36424,13.5261,0.374043,0.0788269,0.45287,29.8410,29.9928,0.118251,0.117652,0.118251
200,1,0.141528,219,171,172,1300,0.141528,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.283056,0.283056,,,1,200,2.4,,2.4,0.283056,,0.283056,0.00184615,,0.00184615,0.339667,,0.339667,0.0113222,,0.0113222,30.0000,,0.283056,,0.283056
201,0,0.0389534,220,173,174,1300,0.038953,30,1,5,202,221,174,173,1300,0.038953,30,1,5,0.077906,0.0779827,0.077906,0.077906,0,201,81.6000,0.0000,81.6000,0.0779827,0.077906,0.0779827,0.0627692,0.0000,0.0627692,3.17856,0.0000,3.17856,0.106057,0.0000,0.106057,29.9705,30.0000,0.0779827,0.077906,0.0779827
203,0,0.0542823,222,173,175,1300,0.054282,30,1,5,204,223,175,173,1300,0.054282,30,1,5,0.108564,0.108564,0.108564,0.108671,0,203,0.0000,81.6000,81.6000,0.108564,0.108671,0.108671,0.0000,0.0627692,0.0627692,0.0000,4.42941,4.42941,0.0000,0.147792,0.147792,30.0000,29.9705,0.108564,0.108671,0.108671
205,0,0.0642723,224,176,177,1300,0.064272,30,1,5,206,225,177,176,1300,0.064272,30,1,5,0.128544,0.128584,0.128544,0.128724,0,205,45.6000,97.3883,142.9883,0.128584,0.128724,0.128724,0.0350769,0.0749141,0.0749141,2.9308,6.25934,9.19014,0.0977235,0.208937,0.306661,29.9908,29.9580,0.128584,0.128724,0.128724
207,0,0.0934255,226,176,174,1300,0.093425,30,1,5,208,227,174,176,1300,0.093425,30,1,5,0.18685,0.187286,0.18685,0.187018,0,207,125.5883,78.0000,203.5883,0.187286,0.187018,0.187286,0.0966064,0.06,0.0966064,11.7331,7.28715,19.0202,0.392015,0.243124,0.635139,29.9302,29.9730,0.187286,0.187018,0.187286
209,0,0.285823,228,178,179,1300,0.285823,30,1,5,210,229,179,178,1300,0.285823,30,1,5,0.571646,0.591673,0.571646,0.571663,0,209,486.6572,14.4000,501.0572,0.591673,0.571663,0.591673,0.374352,0.0110769,0.374352,139.0978,4.11585,143.2137,4.79904,0.137199,4.93624,28.9845,29.9991,0.591673,0.571663,0.591673
211,0,0.0799669,230,178,180,1300,0.079967,30,1,5,212,231,180,178,1300,0.079967,30,1,5,0.159934,0.159939,0.159934,0.165537,0,211,14.4000,486.6572,501.0572,0.159939,0.165537,0.165537,0.0110769,0.374352,0.374352,1.15152,38.9165,40.0680,0.0383853,1.34266,1.38105,29.9991,28.9845,0.159939,0.165537,0.165537
213,0,0.21707,232,175,181,1300,0.21707,30,1,5,214,233,181,175,1300,0.21707,30,1,5,0.43414,0.43414,0.43414,0.434568,0,213,0.0000,81.6000,81.6000,0.43414,0.434568,0.434568,0.0000,0.0627692,0.0627692,0.0000,17.7129,17.7129,0.0000,0.591012,0.591012,30.0000,29.9705,0.43414,0.434568,0.434568
215,0,0.0767957,236,182,183,1300,0.076796,30,1,5,216,237,183,182,1300,0.076796,30,1,5,0.153592,0.154383,0.153592,0.153609,0,215,186.5370,27.6000,214.1370,0.154383,0.153609,0.154383,0.14349,0.0212308,0.14349,14.3253,2.11957,16.4449,0.479968,0.0706603,0.550628,29.8464,29.9966,0.154383,0.153609,0.154383
217,0,0.0946577,238,182,184,1300,0.094658,30,1,5,218,239,184,182,1300,0.094658,30,1,5,0.189316,0.189337,0.189316,0.19029,0,217,27.6000,186.5370,214.1370,0.189337,0.19029,0.19029,0.0212308,0.14349,0.14349,2.61256,17.6572,20.2698,0.0870952,0.591603,0.678699,29.9966,29.8464,0.189337,0.19029,0.19029
219,0,0.0838048,240,185,186,1300,0.083805,30,1,5,220,241,186,185,1300,0.083805,30,1,5,0.16761,0.173482,0.16761,0.167615,0,219,486.6572,14.4000,501.0572,0.173482,0.167615,0.173482,0.374352,0.0110769,0.374352,40.7843,1.20679,41.9911,1.40711,0.0402276,1.44733,28.9845,29.9991,0.173482,0.167615,0.173482
221,0,0.114347,242,185,187,1300,0.114347,30,1,5,222,243,187,185,1300,0.114347,30,1,5,0.228694,0.228701,0.228694,0.236706,0,221,14.4000,486.6572,501.0572,0.228701,0.236706,0.236706,0.0110769,0.374352,0.374352,1.6466,55.6478,57.2944,0.0548882,1.91991,1.9748,29.9991,28.9845,0.228701,0.236706,0.236706
223,0,0.040256,244,188,189,1300,0.040256,30,1,5,224,245,189,188,1300,0.040256,30,1,5,0.080512,0.0818953,0.080512,0.080512,0,223,340.8000,0.0000,340.8000,0.0818953,0.080512,0.0818953,0.262154,0.0000,0.262154,13.7192,0.0000,13.7192,0.465165,0.0000,0.465165,29.4933,30.0000,0.0818953,0.080512,0.0818953
225,1,0.0202633,246,188,190,1300,0.020263,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.040526,0.040526,,,1,225,0.0000,,0.0000,0.040526,,0.040526,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.040526,,0.040526
226,0,0.0402853,247,191,192,1300,0.040285,30,1,5,227,248,192,191,1300,0.040285,30,1,5,0.08057,0.0809689,0.08057,0.0805791,0,226,182.9370,27.6000,210.5370,0.0809689,0.0805791,0.0809689,0.140721,0.0212308,0.140721,7.36962,1.11187,8.48148,0.24687,0.0370664,0.283936,29.8522,29.9966,0.0809689,0.0805791,0.0809689
228,0,0.0612662,249,191,193,1300,0.061266,30,1,5,229,250,193,191,1300,0.061266,30,1,5,0.122532,0.122546,0.122532,0.123163,0,228,27.6000,186.5370,214.1370,0.122546,0.123163,0.123163,0.0212308,0.14349,0.14349,1.69094,11.4284,13.1193,0.0563711,0.382907,0.439278,29.9966,29.8464,0.122546,0.123163,0.123163
230,0,0.0875182,251,194,195,1300,0.087518,30,1,5,231,252,195,194,1300,0.087518,30,1,5,0.175036,0.188935,0.175036,0.175293,0,230,732.6609,99.6000,832.2609,0.188935,0.175293,0.188935,0.563585,0.0766154,0.563585,64.1210,8.71679,72.8378,2.30709,0.290986,2.59808,27.7930,29.9560,0.188935,0.175293,0.188935
232,0,0.13167,253,194,196,1300,0.13167,30,1,5,233,254,196,194,1300,0.13167,30,1,5,0.26334,0.263726,0.26334,0.284251,0,232,99.6000,732.6609,832.2609,0.263726,0.284251,0.284251,0.0766154,0.563585,0.563585,13.1143,96.4695,109.5838,0.437786,3.47099,3.90878,29.9560,27.7930,0.263726,0.284251,0.284251
234,1,0.0399789,255,197,198,1300,0.039979,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.079958,0.0799615,,,1,234,17.2831,,17.2831,0.0799615,,0.0799615,0.0132947,,0.0132947,0.690963,,0.690963,0.0230331,,0.0230331,29.9987,,0.0799615,,0.0799615
235,0,0.0593827,258,195,199,1300,0.059383,30,1,5,236,259,199,195,1300,0.059383,30,1,5,0.118766,0.128197,0.118766,0.11894,0,235,732.6609,99.6000,832.2609,0.128197,0.11894,0.128197,0.563585,0.0766154,0.563585,43.5076,5.91455,49.4222,1.56541,0.197441,1.76285,27.7930,29.9560,0.128197,0.11894,0.128197
237,0,0.0831736,260,200,184,1300,0.083174,30,1,5,238,261,184,200,1300,0.083174,30,1,5,0.166348,0.167204,0.166348,0.166367,0,237,186.5370,27.6000,214.1370,0.167204,0.166367,0.167204,0.14349,0.0212308,0.14349,15.5150,2.2956,17.8106,0.51983,0.0765287,0.596358,29.8464,29.9966,0.167204,0.166367,0.167204
239,0,0.0866469,262,200,201,1300,0.086647,30,1,5,240,263,201,200,1300,0.086647,30,1,5,0.173294,0.195724,0.173294,0.174647,0,239,935.4000,229.7370,1165.1370,0.195724,0.174647,0.195724,0.719538,0.176721,0.719538,81.0496,19.9060,100.9556,3.05134,0.668714,3.72005,26.5620,29.7676,0.195724,0.174647,0.195724
241,0,0.0674883,268,202,203,1300,0.067488,30,1,5,242,269,203,202,1300,0.067488,30,1,5,0.134976,0.143766,0.134976,0.135109,0,241,663.4853,81.6000,745.0853,0.143766,0.135109,0.143766,0.510373,0.0627692,0.510373,44.7773,5.50702,50.2843,1.58977,0.183748,1.77352,28.1658,29.9705,0.143766,0.135109,0.143766
243,0,0.0877851,270,204,205,1300,0.087785,30,1,5,244,271,205,204,1300,0.087785,30,1,5,0.17557,0.181737,0.17557,0.176346,0,243,487.2887,172.8000,660.0887,0.181737,0.176346,0.181737,0.374837,0.132923,0.374837,42.7766,15.1692,57.9459,1.47597,0.507875,1.98385,28.9820,29.8681,0.181737,0.176346,0.181737
245,0,0.0414594,272,204,206,1300,0.041459,30,1,5,246,273,206,204,1300,0.041459,30,1,5,0.082918,0.0832843,0.082918,0.0858306,0,245,172.8000,487.2887,660.0887,0.0832843,0.0858306,0.0858306,0.132923,0.374837,0.374837,7.16412,20.2025,27.3666,0.239859,0.697071,0.93693,29.8681,28.9820,0.0832843,0.0858306,0.0858306
247,0,0.130639,274,205,207,1300,0.130639,30,1,5,248,275,207,205,1300,0.130639,30,1,5,0.261278,0.270456,0.261278,0.262432,0,247,487.2887,172.8000,660.0887,0.270456,0.262432,0.270456,0.374837,0.132923,0.374837,63.6589,22.5744,86.2333,2.1965,0.755804,2.9523,28.9820,29.8681,0.270456,0.262432,0.270456
249,1,0.0671352,278,208,209,4000,0.067135,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0895133,0.0895133,,,1,249,0.0000,,0.0000,0.0895133,,0.0895133,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0895133,,0.0895133
250,0,0.0787458,279,210,174,1300,0.078746,30,1,5,251,280,174,210,1300,0.078746,30,1,5,0.157492,0.157588,0.157492,0.157537,0,250,64.2000,43.8000,108.0000,0.157588,0.157537,0.157588,0.0493846,0.0336923,0.0493846,5.05549,3.44907,8.50457,0.168619,0.115002,0.283621,29.9817,29.9915,0.157588,0.157537,0.157588
252,0,0.0355055,281,202,211,1300,0.035506,30,1,5,253,282,211,202,1300,0.035506,30,1,5,0.071012,0.0710819,0.071012,0.0756363,0,252,81.6000,663.4853,745.0853,0.0710819,0.0756363,0.0756363,0.0627692,0.510373,0.510373,2.89729,23.5577,26.4550,0.0966714,0.836393,0.933064,29.9705,28.1658,0.0710819,0.0756363,0.0756363
254,0,0.0730466,283,210,212,1300,0.073047,30,1,5,255,284,212,210,1300,0.073047,30,1,5,0.146094,0.146135,0.146094,0.146183,0,254,43.8000,64.2000,108.0000,0.146135,0.146183,0.146183,0.0336923,0.0493846,0.0493846,3.19946,4.68962,7.88908,0.106679,0.156416,0.263095,29.9915,29.9817,0.146135,0.146183,0.146183
256,0,0.0928982,291,174,213,1300,0.092898,30,1,5,257,292,213,174,1300,0.092898,30,1,5,0.185796,0.186786,0.185796,0.18584,0,256,189.7883,40.2000,229.9883,0.186786,0.18584,0.186786,0.145991,0.0309231,0.145991,17.6310,3.7345,21.3655,0.59083,0.124513,0.715343,29.8410,29.9928,0.186786,0.18584,0.186786
258,1,0.0377958,293,214,215,1300,0.037796,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.075592,0.0755967,,,1,258,20.4000,,20.4000,0.0755967,,0.0755967,0.0156923,,0.0156923,0.771038,,0.771038,0.0257029,,0.0257029,29.9982,,0.0755967,,0.0755967
259,1,0.1029,294,216,217,1300,0.1029,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.2058,0.278351,,,1,259,1543.7286,,1543.7286,0.278351,,0.278351,1.18748,,1.18748,158.8497,,158.8497,7.16163,,7.16163,22.1807,,0.278351,,0.278351
260,1,0.0740603,295,218,215,1300,0.07406,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.14812,0.14812,,,1,260,0.0000,,0.0000,0.14812,,0.14812,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.14812,,0.14812
261,0,0.0392003,296,219,220,1300,0.0392,30,1,5,262,297,220,219,1300,0.0392,30,1,5,0.0784,0.0784,0.0784,0.0784,0,261,0.0000,0.0000,0.0000,0.0784,0.0784,0.0784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.0784,0.0784,0.0784
263,0,0.0358747,298,219,221,1300,0.035875,30,1,5,264,299,221,219,1300,0.035875,30,1,5,0.07175,0.07175,0.07175,0.07175,0,263,0.0000,0.0000,0.0000,0.07175,0.07175,0.07175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.07175,0.07175,0.07175
265,0,0.0301401,300,222,223,1300,0.03014,30,1,5,266,301,223,222,1300,0.03014,30,1,5,0.06028,0.0602996,0.06028,0.060514,0,265,46.8534,162.0000,208.8534,0.0602996,0.060514,0.060514,0.0360411,0.124615,0.124615,1.41216,4.88268,6.29484,0.0470873,0.163388,0.210475,29.9903,29.8840,0.0602996,0.060514,0.060514
267,0,0.0354218,302,222,224,1300,0.035422,30,1,5,268,303,224,222,1300,0.035422,30,1,5,0.070844,0.071119,0.070844,0.070867,0,267,162.0000,46.8534,208.8534,0.071119,0.070867,0.071119,0.124615,0.0360411,0.124615,5.73836,1.65964,7.398,0.192021,0.0553393,0.247361,29.8840,29.9903,0.071119,0.070867,0.071119
269,0,0.0250435,304,223,225,1300,0.025043,30,1,5,270,305,225,223,1300,0.025043,30,1,5,0.050086,0.0501023,0.050086,0.0502804,0,269,46.8534,162.0000,208.8534,0.0501023,0.0502804,0.0502804,0.0360411,0.124615,0.124615,1.17335,4.05697,5.23032,0.0391243,0.135757,0.174882,29.9903,29.8840,0.0501023,0.0502804,0.0502804
271,1,0.0528838,308,226,227,1300,0.052884,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.105768,0.123341,,,1,271,1059.7879,,1059.7879,0.123341,,0.123341,0.815221,,0.815221,56.0458,,56.0458,2.17859,,2.17859,25.7258,,0.123341,,0.123341
272,0,0.171662,309,228,229,1300,0.171662,30,1,5,273,310,229,228,1300,0.171662,30,1,5,0.343324,0.367368,0.343324,0.343957,0,272,688.0638,111.6000,799.6638,0.367368,0.343957,0.367368,0.52928,0.0858462,0.52928,118.1144,19.1575,137.2719,4.21288,0.639759,4.85264,28.0365,29.9448,0.367368,0.343957,0.367368
274,0,0.285743,311,228,230,1300,0.285743,30,1,5,275,312,230,228,1300,0.285743,30,1,5,0.571486,0.572539,0.571486,0.61151,0,274,111.6000,688.0638,799.6638,0.572539,0.61151,0.61151,0.0858462,0.52928,0.52928,31.8889,196.6094,228.4983,1.06492,7.01263,8.07755,29.9448,28.0365,0.572539,0.61151,0.61151
276,1,0.141473,313,231,232,1300,0.141473,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.282946,0.283178,,,1,276,74.4000,,74.4000,0.283178,,0.283178,0.0572308,,0.0572308,10.5256,,10.5256,0.35114,,0.35114,29.9755,,0.283178,,0.283178
277,1,0.0905393,314,233,234,1300,0.090539,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.181078,0.211163,,,1,277,1059.7879,,1059.7879,0.211163,,0.211163,0.815221,,0.815221,95.9521,,95.9521,3.72981,,3.72981,25.7258,,0.211163,,0.211163
278,0,0.0674545,315,235,236,1300,0.067454,30,1,5,279,316,236,235,1300,0.067454,30,1,5,0.134908,0.134908,0.134908,0.134908,0,278,0.0000,0.0000,0.0000,0.134908,0.134908,0.134908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.134908,0.134908,0.134908
