ID1,AB_Flow,BA_Flow,Tot_Flow,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF
9611,25.8,141.0,166.8,0.215938,0.21721,0.21721,0.0184286,0.100714,0.100714,3.24825,17.752,21.0003,0.0928535,0.510443,0.603297,34.9825,34.7777,0.215938,0.21721,0.21721
9613,25.8,141.0,166.8,0.200845,0.202028,0.202028,0.0184286,0.100714,0.100714,3.02121,16.5112,19.5324,0.0863634,0.474765,0.561129,34.9825,34.7777,0.200845,0.202028,0.202028
9615,23.4,100.2,123.6,0.0461256,0.0462823,0.0462823,0.0167143,0.0715714,0.0715714,0.629343,2.69488,3.32422,0.017989,0.0772914,0.0952804,34.9849,34.8665,0.0461256,0.0462823,0.0462823
9617,23.4,100.2,123.6,0.180476,0.181089,0.181089,0.0167143,0.0715714,0.0715714,2.46243,10.5442,13.0067,0.0703855,0.302418,0.372803,34.9849,34.8665,0.180476,0.181089,0.181089
9619,36.0,96.6,132.6,0.237019,0.237682,0.237682,0.0257143,0.069,0.069,4.97329,13.345,18.3183,0.142211,0.382668,0.524879,34.9712,34.8736,0.237019,0.237682,0.237682
9621,141.6,78.6,220.2,0.405628,0.404108,0.405628,0.101143,0.0561429,0.101143,33.2907,18.4792,51.7699,0.957283,0.529381,1.48666,34.7763,34.9071,0.405628,0.404108,0.405628
9623,0.0,162.0,162.0,0.180069,0.181486,0.181486,0.0,0.115714,0.115714,0.0,17.0165,17.0165,0.0,0.490013,0.490013,35.0,34.7266,0.180069,0.181486,0.181486
9625,15.6,51.6,67.2,0.663758,0.664541,0.664541,0.0111429,0.0368571,0.0368571,6.03878,19.9744,26.0132,0.172577,0.571505,0.744082,34.9918,34.9505,0.663758,0.664541,0.664541
9627,15.6,51.6,67.2,0.313812,0.314182,0.314182,0.0111429,0.0368571,0.0368571,2.85502,9.44352,12.2985,0.0815911,0.270197,0.351788,34.9918,34.9505,0.313812,0.314182,0.314182
9629,15.6,51.6,67.2,0.632487,0.633233,0.633233,0.0111429,0.0368571,0.0368571,5.75428,19.0334,24.7877,0.164447,0.54458,0.709027,34.9918,34.9505,0.632487,0.633233,0.633233
9631,162.0,0.0,162.0,0.470933,0.467254,0.470933,0.115714,0.0,0.115714,44.1555,0.0,44.1555,1.27152,0.0,1.27152,34.7266,35.0,0.470933,0.467254,0.470933
9633,0.0,0.0,0.0,0.408235,0.408235,0.408235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.408235,0.408235,0.408235
9635,106.2,0.0,106.2,0.826853,0.0,0.826853,0.0758571,0.0,0.0758571,51.0104,0.0,51.0104,1.46353,0.0,1.46353,34.8544,0.0,0.826853,0.0,0.826853
9636,0.6,0.0,0.6,0.0211123,0.0,0.0211123,9.09091e-05,0.0,9.09091e-05,0.0147786,0.0,0.0147786,0.000211123,0.0,0.000211123,70.0,0.0,0.0211123,0.0,0.0211123
9637,162.0,0.0,162.0,0.160198,0.158947,0.160198,0.115714,0.0,0.115714,15.0205,0.0,15.0205,0.432535,0.0,0.432535,34.7266,35.0,0.160198,0.158947,0.160198
9639,162.0,0.0,162.0,0.257403,0.255393,0.257403,0.115714,0.0,0.115714,24.1346,0.0,24.1346,0.694988,0.0,0.694988,34.7266,35.0,0.257403,0.255393,0.257403
9641,50.4,0.0,50.4,0.0626861,0.0,0.0626861,0.036,0.0,0.036,1.84046,0.0,1.84046,0.0526563,0.0,0.0526563,34.9523,0.0,0.0626861,0.0,0.0626861
9642,111.0,1554.1096,1665.1096,0.174854,0.214797,0.214797,0.0792857,1.11008,1.11008,11.2715,157.8121,169.0836,0.323481,5.56362,5.88711,34.8444,28.365,0.174854,0.214797,0.214797
9644,111.0,1554.1096,1665.1096,0.0646313,0.0793951,0.0793951,0.0792857,1.11008,1.11008,4.16627,58.3319,62.4982,0.119568,2.05648,2.17605,34.8444,28.365,0.0646313,0.0793951,0.0793951
9646,111.0,1554.1096,1665.1096,0.174691,0.214596,0.214596,0.0792857,1.11008,1.11008,11.261,157.6644,168.9254,0.323178,5.55842,5.8816,34.8444,28.365,0.174691,0.214596,0.214596
9648,162.0,0.0,162.0,0.0427747,0.0424406,0.0427747,0.115714,0.0,0.115714,4.01063,0.0,4.01063,0.115492,0.0,0.115492,34.7266,35.0,0.0427747,0.0424406,0.0427747
9650,121.8,1562.5096,1684.3096,0.350356,0.430765,0.430765,0.087,1.11608,1.11608,24.7657,317.7066,342.4724,0.711223,11.2179,11.9291,34.8213,28.3214,0.350356,0.430765,0.430765
9652,123.6,1484.1051,1607.7051,0.246076,0.298227,0.298227,0.0882857,1.06008,1.06008,17.6495,211.9228,229.5722,0.506916,7.37667,7.88359,34.8173,28.7288,0.246076,0.298227,0.298227
9654,104.4,1193.7261,1298.1261,0.421568,0.485972,0.485972,0.0745714,0.852662,0.852662,25.5693,292.3638,317.9332,0.733528,9.66863,10.4022,34.858,30.2384,0.421568,0.485972,0.485972
9656,104.4,1193.7261,1298.1261,0.147953,0.170557,0.170557,0.0745714,0.852662,0.852662,8.97381,102.6079,111.5817,0.257439,3.3933,3.65074,34.858,30.2384,0.147953,0.170557,0.170557
9658,104.4,1193.7261,1298.1261,0.126264,0.145553,0.145553,0.0745714,0.852662,0.852662,7.65826,87.5658,95.224,0.219699,2.89585,3.11555,34.858,30.2384,0.126264,0.145553,0.145553
9660,104.4,1193.7261,1298.1261,0.117497,0.135448,0.135448,0.0745714,0.852662,0.852662,7.12655,81.4861,88.6127,0.204445,2.69479,2.89924,34.858,30.2384,0.117497,0.135448,0.135448
9662,104.4,1193.7261,1298.1261,0.0186775,0.0215309,0.0215309,0.0745714,0.852662,0.852662,1.13284,12.9531,14.086,0.0324988,0.428367,0.460866,34.858,30.2384,0.0186775,0.0215309,0.0215309
9664,162.0,0.0,162.0,0.193042,0.191534,0.193042,0.115714,0.0,0.115714,18.0999,0.0,18.0999,0.521212,0.0,0.521212,34.7266,35.0,0.193042,0.191534,0.193042
9666,104.4,1193.7261,1298.1261,0.120509,0.13892,0.13892,0.0745714,0.852662,0.852662,7.30925,83.5752,90.8844,0.209686,2.76388,2.97356,34.858,30.2384,0.120509,0.13892,0.13892
9668,104.4,1193.7261,1298.1261,0.15929,0.183625,0.183625,0.0745714,0.852662,0.852662,9.66138,110.4698,120.1312,0.277164,3.6533,3.93046,34.858,30.2384,0.15929,0.183625,0.183625
9670,104.4,1193.7261,1298.1261,0.10309,0.11884,0.11884,0.0745714,0.852662,0.852662,6.25272,71.4946,77.7474,0.179377,2.36437,2.54374,34.858,30.2384,0.10309,0.11884,0.11884
9672,104.4,1193.7261,1298.1261,0.0760318,0.0876475,0.0876475,0.0745714,0.852662,0.852662,4.61156,52.7293,57.3408,0.132295,1.74379,1.87608,34.858,30.2384,0.0760318,0.0876475,0.0876475
9674,118.2,1206.3261,1324.5261,0.208453,0.240619,0.240619,0.0844286,0.861662,0.861662,14.3027,145.9703,160.273,0.410653,4.83774,5.24839,34.8291,30.1732,0.208453,0.240619,0.240619
9676,118.2,1206.3261,1324.5261,0.0378649,0.0437076,0.0437076,0.0844286,0.861662,0.861662,2.59804,26.515,29.1131,0.0745938,0.878761,0.953355,34.8291,30.1732,0.0378649,0.0437076,0.0437076
9678,118.2,1206.3261,1324.5261,0.244976,0.282777,0.282777,0.0844286,0.861662,0.861662,16.8086,171.5456,188.3542,0.482603,5.68536,6.16796,34.8291,30.1732,0.244976,0.282777,0.282777
9680,118.2,1206.3261,1324.5261,0.804665,0.928829,0.928829,0.0844286,0.861662,0.861662,55.2107,563.4701,618.6809,1.58519,18.6745,20.2597,34.8291,30.1732,0.804665,0.928829,0.928829
9682,126.6,1257.9925,1384.5925,0.36454,0.424333,0.424333,0.0904286,0.898566,0.898566,26.7756,266.0629,292.8386,0.769179,8.8968,9.66598,34.8107,29.9055,0.36454,0.424333,0.424333
9684,48.0,63.3024,111.3024,0.221135,0.22128,0.22128,0.0342857,0.045216,0.045216,6.18394,8.15537,14.3393,0.176908,0.233459,0.410367,34.9556,34.9328,0.221135,0.22128,0.22128
9686,48.0,63.3024,111.3024,0.0923577,0.0924179,0.0924179,0.0342857,0.045216,0.045216,2.58274,3.40611,5.98885,0.0738862,0.0975046,0.171391,34.9556,34.9328,0.0923577,0.0924179,0.0924179
9688,4.2,45.9024,50.1024,0.110769,0.110897,0.110897,0.003,0.0327874,0.0327874,0.271375,2.96589,3.23726,0.00775382,0.0848403,0.0925941,34.9988,34.9585,0.110769,0.110897,0.110897
9690,24.207,117.7164,141.9234,0.297864,0.29918,0.29918,0.0172907,0.0840832,0.0840832,4.20415,20.4444,24.6486,0.120173,0.586974,0.707147,34.9841,34.8302,0.297864,0.29918,0.29918
9692,18.807,69.6,88.407,0.623579,0.624767,0.624767,0.0134336,0.0497143,0.0497143,6.839,25.3094,32.1484,0.195461,0.724729,0.92019,34.9891,34.9226,0.623579,0.624767,0.624767
9694,5.4,48.1164,53.5164,0.54833,0.549003,0.549003,0.00385714,0.0343689,0.0343689,1.72716,15.3897,17.1169,0.0493497,0.440267,0.489617,34.9983,34.9555,0.54833,0.549003,0.549003
9696,5.4,48.1164,53.5164,0.381073,0.38154,0.38154,0.00385714,0.0343689,0.0343689,1.20032,10.6954,11.8957,0.0342966,0.305973,0.340269,34.9983,34.9555,0.381073,0.38154,0.38154
9698,5.4,48.1164,53.5164,0.121086,0.121234,0.121234,0.00385714,0.0343689,0.0343689,0.381402,3.39846,3.77986,0.0108977,0.0972227,0.10812,34.9983,34.9555,0.121086,0.121234,0.121234
9700,5.4,48.1164,53.5164,0.233313,0.2336,0.2336,0.00385714,0.0343689,0.0343689,0.734902,6.54831,7.28321,0.0209982,0.187333,0.208331,34.9983,34.9555,0.233313,0.2336,0.2336
9702,181.8,0.0,181.8,0.061771,0.0611983,0.061771,0.129857,0.0,0.129857,6.49008,0.0,6.49008,0.187166,0.0,0.187166,34.6755,35.0,0.061771,0.0611983,0.061771
9704,60.0,373.9864,433.9864,0.218068,0.223693,0.223693,0.0428571,0.267133,0.267133,7.61886,47.4892,55.108,0.218068,1.3943,1.61237,34.938,34.0595,0.218068,0.223693,0.223693
9706,60.0,373.9864,433.9864,0.166521,0.170816,0.170816,0.0428571,0.267133,0.267133,5.8179,36.2636,42.0815,0.166521,1.06471,1.23123,34.938,34.0595,0.166521,0.170816,0.170816
9708,60.0,373.9864,433.9864,0.258671,0.265343,0.265343,0.0428571,0.267133,0.267133,9.03744,56.3313,65.3688,0.258671,1.65391,1.91258,34.938,34.0595,0.258671,0.265343,0.265343
9710,60.0,373.9864,433.9864,0.276644,0.28378,0.28378,0.0428571,0.267133,0.267133,9.6654,60.2455,69.9109,0.276644,1.76883,2.04547,34.938,34.0595,0.276644,0.28378,0.28378
9712,551.5669,137.793,689.3599,0.476793,0.457129,0.476793,0.393976,0.0984236,0.393976,146.1774,36.5182,182.6955,4.38306,1.04982,5.43288,33.3506,34.7852,0.476793,0.457129,0.476793
9714,197.793,925.5534,1123.3464,0.36141,0.396058,0.396058,0.141281,0.66111,0.66111,41.261,193.0769,234.3379,1.19141,6.10955,7.30096,34.6322,31.6025,0.36141,0.396058,0.396058
9716,0.0,0.0,0.0,0.103361,0.103361,0.103361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.103361,0.103361,0.103361
9718,0.0,0.0,0.0,0.299635,0.299635,0.299635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.299635,0.299635,0.299635
9720,0.0,0.0,0.0,0.52451,0.52451,0.52451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.52451,0.52451,0.52451
9722,0.0,0.0,0.0,0.0614829,0.0614829,0.0614829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0614829,0.0614829,0.0614829
9724,181.8,0.0,181.8,0.149049,0.147667,0.149049,0.129857,0.0,0.129857,15.6601,0.0,15.6601,0.451618,0.0,0.451618,34.6755,35.0,0.149049,0.147667,0.149049
9726,0.0,0.0,0.0,0.250265,0.250265,0.250265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.250265,0.250265,0.250265
9728,0.0,0.0,0.0,0.322562,0.322562,0.322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.322562,0.322562,0.322562
9730,0.0,0.0,0.0,0.3921,0.3921,0.3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.3921,0.3921,0.3921
9732,0.0,0.0,0.0,0.409689,0.409689,0.409689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.409689,0.409689,0.409689
9734,181.8,0.0,181.8,0.159536,0.158057,0.159536,0.129857,0.0,0.129857,16.762,0.0,16.762,0.483395,0.0,0.483395,34.6755,35.0,0.159536,0.158057,0.159536
9736,181.8,0.0,181.8,0.139809,0.138513,0.139809,0.129857,0.0,0.129857,14.6893,0.0,14.6893,0.423621,0.0,0.423621,34.6755,35.0,0.139809,0.138513,0.139809
9738,183.0,14.4,197.4,0.21258,0.210634,0.21258,0.130714,0.0102857,0.130714,22.4805,1.76895,24.2494,0.648369,0.0505521,0.698922,34.6723,34.9927,0.21258,0.210634,0.21258
9740,45.0,0.0,45.0,0.161294,0.0,0.161294,0.00681818,0.0,0.00681818,8.46697,0.0,8.46697,0.12097,0.0,0.12097,69.9921,0.0,0.161294,0.0,0.161294
9741,1711.829,0.0,1711.829,0.378415,0.0,0.378415,1.22274,0.0,1.22274,297.4406,0.0,297.4406,10.7964,0.0,10.7964,27.5501,0.0,0.378415,0.0,0.378415
9742,28.6772,0.0,28.6772,0.0647119,0.0,0.0647119,0.00716931,0.0,0.00716931,1.54628,0.0,1.54628,0.0309293,0.0,0.0309293,49.9939,0.0,0.0647119,0.0,0.0647119
9743,227.4,34.2,261.6,0.265525,0.262294,0.265525,0.162429,0.0244286,0.162429,34.7667,5.22877,39.9955,1.00634,0.149508,1.15585,34.5477,34.9733,0.265525,0.262294,0.265525
9745,227.4,34.2,261.6,0.502589,0.496473,0.502589,0.162429,0.0244286,0.162429,65.8068,9.89707,75.7039,1.90481,0.282989,2.1878,34.5477,34.9733,0.502589,0.496473,0.502589
9747,57.0,45.0,102.0,0.502364,0.502118,0.502364,0.0407143,0.0321429,0.0407143,16.6762,13.1654,29.8416,0.477246,0.376589,0.853834,34.9426,34.9597,0.502364,0.502118,0.502364
9749,54.6,26.4,81.0,0.16914,0.168967,0.16914,0.039,0.0188571,0.039,5.37881,2.60074,7.97955,0.153917,0.0743454,0.228262,34.9462,34.9819,0.16914,0.168967,0.16914
9751,54.6,26.4,81.0,0.282659,0.282371,0.282659,0.039,0.0188571,0.039,8.98885,4.34626,13.3351,0.25722,0.124243,0.381463,34.9462,34.9819,0.282659,0.282371,0.282659
9753,54.6,26.4,81.0,0.248767,0.248513,0.248767,0.039,0.0188571,0.039,7.91105,3.82512,11.7362,0.226378,0.109346,0.335724,34.9462,34.9819,0.248767,0.248513,0.248767
9755,54.6,26.4,81.0,0.0534239,0.0533693,0.0534239,0.039,0.0188571,0.039,1.69893,0.821462,2.5204,0.0486157,0.0234825,0.0720982,34.9462,34.9819,0.0534239,0.0533693,0.0534239
9757,54.6,26.4,81.0,0.152216,0.15206,0.152216,0.039,0.0188571,0.039,4.84062,2.34052,7.18114,0.138516,0.0669066,0.205423,34.9462,34.9819,0.152216,0.15206,0.152216
9759,54.6,26.4,81.0,0.106846,0.106737,0.106846,0.039,0.0188571,0.039,3.39781,1.6429,5.04071,0.0972299,0.0469643,0.144194,34.9462,34.9819,0.106846,0.106737,0.106846
9761,54.6,26.4,81.0,0.1191,0.118978,0.1191,0.039,0.0188571,0.039,3.78749,1.83132,5.61881,0.108381,0.0523504,0.160731,34.9462,34.9819,0.1191,0.118978,0.1191
9763,54.6,26.4,81.0,0.24698,0.246728,0.24698,0.039,0.0188571,0.039,7.85421,3.79764,11.6518,0.224752,0.10856,0.333312,34.9462,34.9819,0.24698,0.246728,0.24698
9765,88.8,33.0,121.8,0.375065,0.374141,0.375065,0.0634286,0.0235714,0.0634286,19.3665,7.197,26.5635,0.555096,0.205777,0.760873,34.8885,34.9747,0.375065,0.374141,0.375065
9767,316.2,142.8,459.0,0.14174,0.139665,0.14174,0.225857,0.102,0.225857,25.5945,11.5588,37.1533,0.74697,0.332403,1.07937,34.2644,34.7734,0.14174,0.139665,0.14174
9769,271.2,431.4,702.6,0.136145,0.136627,0.136627,0.0678,0.10785,0.10785,30.6605,48.7719,79.4324,0.615375,0.982348,1.59772,49.8241,49.6483,0.136145,0.136627,0.136627
9771,0.0,0.0,0.0,0.225912,0.225912,0.225912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.225912,0.225912,0.225912
9773,33.0,8.4,41.4,0.121789,0.121712,0.121789,0.0235714,0.006,0.0235714,2.34274,0.596333,2.93907,0.0669838,0.0170397,0.0840234,34.9747,34.9967,0.121789,0.121712,0.121789
9775,33.0,8.4,41.4,0.226707,0.226564,0.226707,0.0235714,0.006,0.0235714,4.36095,1.11006,5.47101,0.124689,0.0317189,0.156408,34.9747,34.9967,0.226707,0.226564,0.226707
9777,33.0,8.4,41.4,0.240577,0.240425,0.240577,0.0235714,0.006,0.0235714,4.62776,1.17797,5.80573,0.132317,0.0336595,0.165977,34.9747,34.9967,0.240577,0.240425,0.240577
9779,33.0,8.4,41.4,0.379694,0.379455,0.379694,0.0235714,0.006,0.0235714,7.30382,1.85916,9.16298,0.208832,0.0531237,0.261955,34.9747,34.9968,0.379694,0.379455,0.379694
9781,33.0,8.4,41.4,0.0712252,0.0711803,0.0712252,0.0235714,0.006,0.0235714,1.37009,0.348751,1.71885,0.0391739,0.00996525,0.0491391,34.9747,34.9967,0.0712252,0.0711803,0.0712252
9783,33.0,8.4,41.4,0.375697,0.37546,0.375697,0.0235714,0.006,0.0235714,7.22693,1.83958,9.06652,0.206633,0.0525644,0.259198,34.9747,34.9967,0.375697,0.37546,0.375697
9785,33.0,8.4,41.4,0.689568,0.689133,0.689568,0.0235714,0.006,0.0235714,13.2646,3.37644,16.641,0.379262,0.0964787,0.475741,34.9747,34.9967,0.689568,0.689133,0.689568
9787,33.0,8.4,41.4,0.50772,0.5074,0.50772,0.0235714,0.006,0.0235714,9.76655,2.48603,12.2526,0.279246,0.071036,0.350282,34.9747,34.9967,0.50772,0.5074,0.50772
9789,33.0,8.4,41.4,0.416375,0.416113,0.416375,0.0235714,0.006,0.0235714,8.00943,2.03876,10.0482,0.229006,0.0582558,0.287262,34.9747,34.9967,0.416375,0.416113,0.416375
9791,19.6151,34.8,54.4151,0.339968,0.340122,0.340122,0.0140108,0.0248571,0.0248571,3.88867,6.89907,10.7877,0.111142,0.197271,0.308412,34.9884,34.9726,0.339968,0.340122,0.340122
9793,0.0,0.0,0.0,0.439846,0.0,0.439846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.439846,0.0,0.439846
9794,0.0,0.0,0.0,0.227052,0.0,0.227052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.227052,0.0,0.227052
9795,5.81506,0.0,5.81506,0.0562487,0.0,0.0562487,0.00415362,0.0,0.00415362,0.190792,0.0,0.190792,0.0054515,0.0,0.0054515,34.9981,0.0,0.0562487,0.0,0.0562487
9796,26.4,5.81506,32.2151,0.338068,0.337911,0.338068,0.0188571,0.00415362,0.0188571,5.20355,1.14617,6.34972,0.14875,0.0327495,0.181499,34.9819,34.9981,0.338068,0.337911,0.338068
9798,7.8,2.4,10.2,0.124102,0.124094,0.124102,0.00557143,0.00171429,0.00557143,0.564619,0.173729,0.738347,0.0161333,0.00496375,0.0210971,34.9971,34.9995,0.124102,0.124094,0.124102
9800,7.2,0.0,7.2,0.295393,0.0,0.295393,0.00514286,0.0,0.00514286,1.24056,0.0,1.24056,0.0354472,0.0,0.0354472,34.9974,0.0,0.295393,0.0,0.295393
9801,219.0,1027.5582,1246.5582,0.187651,0.208668,0.208668,0.156429,0.73397,0.73397,23.6794,111.1047,134.7841,0.684925,3.57364,4.25857,34.5722,31.0901,0.187651,0.208668,0.208668
9803,41.4,0.0,41.4,0.588624,0.0,0.588624,0.0295714,0.0,0.0295714,14.2008,0.0,14.2008,0.40615,0.0,0.40615,34.9644,0.0,0.588624,0.0,0.588624
9804,21.7164,0.0,21.7164,0.854766,0.0,0.854766,0.0155117,0.0,0.0155117,10.8239,0.0,10.8239,0.309374,0.0,0.309374,34.9865,0.0,0.854766,0.0,0.854766
9805,0.0,0.0,0.0,0.0231771,0.0,0.0231771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0231771,0.0,0.0231771
9806,0.0,0.0,0.0,0.658694,0.0,0.658694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.658694,0.0,0.658694
9807,0.0,0.0,0.0,0.0410863,0.0,0.0410863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0410863,0.0,0.0410863
9808,0.0,0.0,0.0,0.040884,0.040884,0.040884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.040884,0.040884,0.040884
9810,0.0,0.0,0.0,0.0876634,0.0,0.0876634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0876634,0.0,0.0876634
9811,55.2,234.0,289.2,0.106126,0.107408,0.107408,0.0394286,0.167143,0.167143,3.41191,14.4635,17.8755,0.0976358,0.418892,0.516527,34.9453,34.5281,0.106126,0.107408,0.107408
9813,46.2,0.0,46.2,0.250709,0.0,0.250709,0.033,0.0,0.033,6.74853,0.0,6.74853,0.193046,0.0,0.193046,34.9581,0.0,0.250709,0.0,0.250709
9814,17.4,0.0,17.4,0.137812,0.0,0.137812,0.0124286,0.0,0.0124286,1.3984,0.0,1.3984,0.0399654,0.0,0.0399654,34.9903,0.0,0.137812,0.0,0.137812
9815,0.0,0.0,0.0,0.0491331,0.0,0.0491331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0491331,0.0,0.0491331
9816,18.0,0.0,18.0,0.0524964,0.0,0.0524964,0.0128571,0.0,0.0128571,0.551052,0.0,0.551052,0.0157489,0.0,0.0157489,34.9898,0.0,0.0524964,0.0,0.0524964
9817,7.8,0.0,7.8,0.188285,0.0,0.188285,0.00557143,0.0,0.00557143,0.856627,0.0,0.856627,0.0244771,0.0,0.0244771,34.9971,0.0,0.188285,0.0,0.188285
9818,17.4,0.0,17.4,0.3553,0.0,0.3553,0.0124286,0.0,0.0124286,3.6053,0.0,3.6053,0.103037,0.0,0.103037,34.9903,0.0,0.3553,0.0,0.3553
9819,17.4,0.0,17.4,0.179379,0.0,0.179379,0.0124286,0.0,0.0124286,1.8202,0.0,1.8202,0.05202,0.0,0.05202,34.9903,0.0,0.179379,0.0,0.179379
9820,45.6,0.0,45.6,0.265332,0.0,0.265332,0.00690909,0.0,0.00690909,14.114,0.0,14.114,0.201652,0.0,0.201652,69.992,0.0,0.265332,0.0,0.265332
9821,11.4,0.0,11.4,0.134444,0.0,0.134444,0.00172727,0.0,0.00172727,1.78808,0.0,1.78808,0.0255443,0.0,0.0255443,69.999,0.0,0.134444,0.0,0.134444
9822,385.2211,53.4,438.6211,0.126369,0.123006,0.126369,0.275158,0.0381429,0.275158,27.5999,3.82595,31.4259,0.811333,0.109476,0.920809,34.018,34.9479,0.126369,0.123006,0.126369
9824,0.0,0.0,0.0,0.0412731,0.0,0.0412731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0412731,0.0,0.0412731
9825,0.0,0.0,0.0,0.0241989,0.0,0.0241989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0241989,0.0,0.0241989
9826,19.8,97.2,117.0,0.115573,0.115957,0.115957,0.0141429,0.0694286,0.0694286,1.33442,6.55079,7.88522,0.0381391,0.18785,0.225989,34.9882,34.8724,0.115573,0.115957,0.115957
9828,351.0,248.4,599.4,0.172049,0.171689,0.172049,0.08775,0.0621,0.08775,50.0642,35.43,85.4942,1.00649,0.710794,1.71728,49.7414,49.8457,0.172049,0.171689,0.172049
9831,351.0,248.4,599.4,0.0827673,0.082594,0.0827673,0.08775,0.0621,0.08775,24.0842,17.0442,41.1284,0.484188,0.341939,0.826128,49.7414,49.8457,0.0827673,0.082594,0.0827673
9833,351.0,248.4,599.4,0.323075,0.322399,0.323075,0.08775,0.0621,0.08775,94.0108,66.5307,160.5415,1.88999,1.33473,3.22472,49.7414,49.8457,0.323075,0.322399,0.323075
9835,332.4,225.0,557.4,0.332121,0.33142,0.332121,0.0831,0.05625,0.0831,91.5589,61.9758,153.5347,1.83995,1.24282,3.08277,49.7616,49.8669,0.332121,0.33142,0.332121
9837,332.4,225.0,557.4,0.0655542,0.0654157,0.0655542,0.0831,0.05625,0.0831,18.0719,12.2328,30.3047,0.36317,0.245309,0.608479,49.7616,49.8669,0.0655542,0.0654157,0.0655542
9839,332.4,225.0,557.4,0.061486,0.0613561,0.061486,0.0831,0.05625,0.0831,16.9504,11.4737,28.4241,0.340632,0.230085,0.570718,49.7616,49.8669,0.061486,0.0613561,0.061486
9841,477.0,458.4,935.4,0.441933,0.441724,0.441933,0.11925,0.1146,0.11925,174.2333,167.4393,341.6726,3.51337,3.37477,6.88814,49.5916,49.615,0.441933,0.441724,0.441933
9843,477.0,458.4,935.4,0.0376951,0.0376773,0.0376951,0.11925,0.1146,0.11925,14.8614,14.2819,29.1433,0.299676,0.287854,0.587531,49.5916,49.615,0.0376951,0.0376773,0.0376951
9845,477.0,458.4,935.4,0.137442,0.137377,0.137442,0.11925,0.1146,0.11925,54.1867,52.0738,106.2605,1.09266,1.04956,2.14222,49.5916,49.615,0.137442,0.137377,0.137442
9847,12.0,403.2,415.2,0.0531221,0.0534604,0.0534604,0.003,0.1008,0.1008,0.531204,17.8485,18.3797,0.0106244,0.359254,0.369878,49.9984,49.682,0.0531221,0.0534604,0.0534604
9849,12.0,403.2,415.2,0.255566,0.257194,0.257194,0.003,0.1008,0.1008,2.55558,85.8675,88.4231,0.0511133,1.72834,1.77946,49.9984,49.682,0.255566,0.257194,0.257194
9851,12.0,403.2,415.2,0.20792,0.209244,0.209244,0.003,0.1008,0.1008,2.07913,69.8588,71.938,0.041584,1.40612,1.4477,49.9984,49.682,0.20792,0.209244,0.209244
9853,12.0,403.2,415.2,0.216988,0.218369,0.218369,0.003,0.1008,0.1008,2.1698,72.9054,75.0752,0.0433975,1.46744,1.51084,49.9984,49.682,0.216988,0.218369,0.218369
9855,12.0,403.2,415.2,0.362994,0.365305,0.365305,0.003,0.1008,0.1008,3.62982,121.9619,125.5918,0.0725988,2.45485,2.52745,49.9984,49.682,0.362994,0.365305,0.365305
9857,12.0,403.2,415.2,0.367577,0.369917,0.369917,0.003,0.1008,0.1008,3.67565,123.5018,127.1774,0.0735154,2.48585,2.55936,49.9984,49.682,0.367577,0.369917,0.369917
9859,14.4,23.4,37.8,0.599755,0.599889,0.599889,0.0102857,0.0167143,0.0167143,5.03689,8.18495,13.2218,0.143941,0.233957,0.377898,34.9927,34.9849,0.599755,0.599889,0.599889
