ID1,AB_Flow_PCE,BA_Flow_PCE,Tot_Flow_PCE,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF,AB_Flow_OD_Number,BA_Flow_OD_Number,AB_Flow,BA_Flow,Tot_Flow
144,566.9034,0.0,566.9034,0.0998938,0.0,0.0998938,0.0944839,0.0,0.0944839,83.7294,0.0,83.7294,0.943836,0.0,0.943836,88.7118,0.0,0.0998938,0.0,0.0998938,566.9034,0.0,566.9034,0.0,566.9034
145,0.0,0.0,0.0,0.252303,0.0,0.252303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.252303,0.0,0.252303,0.0,0.0,0.0,0.0,0.0
146,649.0147,0.0,649.0147,0.213877,0.0,0.213877,0.499242,0.0,0.499242,68.8319,0.0,68.8319,2.31349,0.0,2.31349,29.7524,0.0,0.213877,0.0,0.213877,649.0147,0.0,649.0147,0.0,649.0147
147,0.0,0.0,0.0,0.250901,0.0,0.250901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.250901,0.0,0.250901,0.0,0.0,0.0,0.0,0.0
148,9.61119,0.0,9.61119,0.250741,0.0,0.250741,0.00739322,0.0,0.00739322,1.40534,0.0,1.40534,0.0401653,0.0,0.0401653,34.9889,0.0,0.250741,0.0,0.250741,9.61119,0.0,9.61119,0.0,9.61119
149,0.0,0.0,0.0,0.180838,0.180838,0.180838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.180838,0.180838,0.180838,0.0,0.0,0.0,0.0,0.0
151,0.0,9.61119,9.61119,0.181851,0.181909,0.181909,0.0,0.00739322,0.00739322,0.0,1.01955,1.01955,0.0,0.0291394,0.0291394,35.0,34.9889,0.181851,0.181909,0.181909,0.0,9.61119,0.0,9.61119,9.61119
153,9.61119,0.0,9.61119,0.0365979,0.0,0.0365979,0.00739322,0.0,0.00739322,0.205122,0.0,0.205122,0.00586249,0.0,0.00586249,34.9889,0.0,0.0365979,0.0,0.0365979,9.61119,0.0,9.61119,0.0,9.61119
154,579.6054,0.0,579.6054,0.040819,0.0,0.040819,0.44585,0.0,0.44585,12.0129,0.0,12.0129,0.394315,0.0,0.394315,30.4652,0.0,0.040819,0.0,0.040819,579.6054,0.0,579.6054,0.0,579.6054
155,369.6885,182.3698,552.0583,0.194692,0.185725,0.194692,0.284376,0.140284,0.284376,39.0265,19.252,58.2786,1.19959,0.564509,1.7641,32.5332,34.104,0.194692,0.185725,0.194692,369.6885,182.3698,369.6885,182.3698,552.0583
