ID1,AB_Flow,BA_Flow,Tot_Flow,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF
825,662.051,0.0,662.051,0.0772521,0.0,0.0772521,0.165513,0.0,0.165513,38.0977,0.0,38.0977,0.852414,0.0,0.852414,44.6939,0.0,0.0772521,0.0,0.0772521
826,428.6704,543.6,972.2704,0.275084,0.279511,0.279511,0.329746,0.418154,0.418154,57.3998,72.7891,130.1889,1.96534,2.53237,4.4977,29.2061,28.7435,0.275084,0.279511,0.279511
828,0.0,0.0,0.0,0.221968,0.0,0.221968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.221968,0.0,0.221968
829,0.0,0.0,0.0,0.091106,0.0,0.091106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.091106,0.0,0.091106
830,141.9528,1164.5015,1306.4543,0.0445925,0.0533787,0.0533787,0.109194,0.89577,0.89577,3.15561,25.8869,29.0425,0.105501,1.03599,1.14149,29.9108,24.9875,0.0445925,0.0533787,0.0533787
832,1164.5015,186.3528,1350.8543,0.088626,0.0741972,0.088626,0.89577,0.143348,0.89577,42.9806,6.87809,49.8587,1.72008,0.230448,1.95053,24.9875,29.8467,0.088626,0.0741972,0.088626
834,49.8,5.4,55.2,0.0787489,0.0787203,0.0787489,0.0383077,0.00415385,0.0383077,1.96013,0.212544,2.17267,0.0653616,0.00708483,0.0724464,29.989,29.9999,0.0787489,0.0787203,0.0787489
836,49.8,277.0393,326.8393,0.270007,0.272972,0.272972,0.0383077,0.213107,0.213107,6.72071,37.3876,44.1083,0.224106,1.2604,1.48451,29.989,29.6632,0.270007,0.272972,0.272972
838,277.0393,49.8,326.8393,0.117206,0.115933,0.117206,0.213107,0.0383077,0.213107,16.053,2.88566,18.9387,0.541177,0.096224,0.637401,29.6632,29.989,0.117206,0.115933,0.117206
840,491.8163,20.4,512.2163,0.125004,0.120693,0.125004,0.37832,0.0156923,0.37832,29.6777,1.231,30.9087,1.02465,0.0410358,1.06569,28.9636,29.9982,0.125004,0.120693,0.125004
842,290.6472,0.0,290.6472,0.110378,0.0,0.110378,0.223575,0.0,0.223575,15.8426,0.0,15.8426,0.534686,0.0,0.534686,29.6297,0.0,0.110378,0.0,0.110378
843,0.0,0.0,0.0,0.052316,0.0,0.052316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.052316,0.0,0.052316
844,20.4,491.8163,512.2163,0.314991,0.326242,0.326242,0.0156923,0.37832,0.37832,3.21271,77.4542,80.6669,0.107097,2.67419,2.78128,29.9982,28.9636,0.314991,0.326242,0.326242
846,0.0,0.0,0.0,0.030713,0.0,0.030713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.030713,0.0,0.030713
847,0.0,0.0,0.0,0.065816,0.065816,0.065816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.065816,0.065816,0.065816
849,0.0,0.0,0.0,0.073956,0.073956,0.073956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.073956,0.073956,0.073956
851,24.42,0.0,24.42,0.0531467,0.053142,0.0531467,0.0187846,0.0,0.0187846,0.648864,0.0,0.648864,0.0216307,0.0,0.0216307,29.9974,30.0,0.0531467,0.053142,0.0531467
853,0.0,0.0,0.0,0.207263,0.0,0.207263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.207263,0.0,0.207263
854,748.8,0.0,748.8,0.127781,0.0,0.127781,0.576,0.0,0.576,44.177,0.0,44.177,1.59471,0.0,1.59471,27.7023,0.0,0.127781,0.0,0.127781
855,963.6,135.0,1098.6,0.111447,0.0982522,0.111447,0.741231,0.103846,0.741231,47.2106,6.61419,53.8248,1.78984,0.221067,2.01091,26.377,29.9193,0.111447,0.0982522,0.111447
857,138.0,963.6,1101.6,0.100813,0.114338,0.114338,0.106154,0.741231,0.741231,6.93657,48.4354,55.3719,0.23187,1.83627,2.06814,29.9157,26.377,0.100813,0.114338,0.114338
859,0.0,0.0,0.0,0.187824,0.0,0.187824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.187824,0.0,0.187824
860,105.0,386.6704,491.6704,0.118749,0.121178,0.121178,0.0807692,0.297439,0.297439,6.22419,22.921,29.1452,0.207811,0.780933,0.988745,29.9512,29.3508,0.118749,0.121178,0.121178
862,20.4,0.0,20.4,0.0615638,0.0,0.0615638,0.0156923,0.0,0.0156923,0.627912,0.0,0.627912,0.0209317,0.0,0.0209317,29.9982,0.0,0.0615638,0.0,0.0615638
863,20.4,491.8163,512.2163,0.26117,0.270498,0.270498,0.0156923,0.37832,0.37832,2.66377,64.2199,66.8837,0.0887978,2.21726,2.30606,29.9982,28.9636,0.26117,0.270498,0.270498
865,16.2,0.0,16.2,0.0393235,0.0,0.0393235,0.0124615,0.0,0.0124615,0.318508,0.0,0.318508,0.0106174,0.0,0.0106174,29.9988,0.0,0.0393235,0.0,0.0393235
866,16.2,0.0,16.2,0.109078,0.0,0.109078,0.0124615,0.0,0.0124615,0.883499,0.0,0.883499,0.0294511,0.0,0.0294511,29.9988,0.0,0.109078,0.0,0.109078
867,1210.2082,0.0,1210.2082,0.174894,0.0,0.174894,0.930929,0.0,0.930929,86.9837,0.0,86.9837,3.52765,0.0,3.52765,24.6577,0.0,0.174894,0.0,0.174894
868,0.0,0.0,0.0,0.214209,0.0,0.214209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.214209,0.0,0.214209
869,748.8,0.0,748.8,0.0809609,0.0,0.0809609,0.576,0.0,0.576,27.9901,0.0,27.9901,1.01039,0.0,1.01039,27.7023,0.0,0.0809609,0.0,0.0809609
870,275.2121,9.0,284.2121,0.144624,0.143024,0.144624,0.211702,0.00692308,0.211702,19.6807,0.643599,20.3243,0.663373,0.0214536,0.684827,29.6676,29.9996,0.144624,0.143024,0.144624
872,9.0,275.2121,284.2121,0.204456,0.206745,0.206745,0.00692308,0.211702,0.211702,0.920043,28.1341,29.0541,0.0306685,0.948311,0.978979,29.9996,29.6676,0.204456,0.206745,0.206745
874,0.0,0.0,0.0,0.301308,0.301308,0.301308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.301308,0.301308,0.301308
876,0.0,0.0,0.0,0.34014,0.34014,0.34014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.34014,0.34014,0.34014
878,0.0,0.0,0.0,0.106372,0.0,0.106372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.106372,0.0,0.106372
879,0.0,0.0,0.0,0.095568,0.095568,0.095568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.095568,0.095568,0.095568
881,2033.3724,140.8456,2174.218,0.257171,0.16004,0.257171,1.56413,0.108343,1.56413,162.2347,11.2375,173.4722,8.7154,0.375683,9.09108,18.6147,29.9122,0.257171,0.16004,0.257171
883,140.8456,2033.3724,2174.218,0.0531194,0.0853582,0.0853582,0.108343,1.56413,1.56413,3.72987,53.8478,57.5776,0.124694,2.89275,3.01745,29.9122,18.6147,0.0531194,0.0853582,0.0853582
885,428.6704,543.6,972.2704,0.539473,0.548154,0.548154,0.329746,0.418154,0.418154,112.568,142.7483,255.3163,3.85426,4.96628,8.82054,29.2061,28.7435,0.539473,0.548154,0.548154
887,1130.898,0.0,1130.898,0.784079,0.0,0.784079,0.869922,0.0,0.869922,372.822,0.0,372.822,14.7786,0.0,14.7786,25.2272,0.0,0.784079,0.0,0.784079
888,26.4,322.6121,349.0121,0.188571,0.191455,0.191455,0.0203077,0.248163,0.248163,2.48889,30.4146,32.9035,0.0829714,1.02943,1.1124,29.9969,29.5451,0.188571,0.191455,0.191455
890,43.8,487.9972,531.7972,0.00966874,0.0100065,0.0100065,0.0336923,0.375382,0.375382,0.211685,2.35849,2.57018,0.00705818,0.0813858,0.088444,29.9915,28.9791,0.00966874,0.0100065,0.0100065
892,15.0,82.8,97.8,0.110512,0.11062,0.11062,0.0115385,0.0636923,0.0636923,0.82881,4.57503,5.40384,0.0276279,0.152656,0.180284,29.999,29.9696,0.110512,0.11062,0.11062
894,1226.4082,0.0,1226.4082,0.22536,0.0,0.22536,0.943391,0.0,0.943391,113.0405,0.0,113.0405,4.60639,0.0,4.60639,24.5399,0.0,0.22536,0.0,0.22536
895,82.8,15.0,97.8,0.256138,0.255887,0.256138,0.0636923,0.0115385,0.0636923,10.5933,1.91909,12.5124,0.35347,0.0639716,0.417441,29.9696,29.999,0.256138,0.255887,0.256138
897,140.8456,2033.3724,2174.218,0.129124,0.207491,0.207491,0.108343,1.56413,1.56413,9.06665,130.8943,139.9609,0.303109,7.03176,7.33487,29.9122,18.6147,0.129124,0.207491,0.207491
899,15.0,82.8,97.8,0.204003,0.204203,0.204203,0.0115385,0.0636923,0.0636923,1.52997,8.44543,9.9754,0.0510007,0.2818,0.332801,29.999,29.9696,0.204003,0.204203,0.204203
901,487.9972,43.8,531.7972,0.147269,0.142298,0.147269,0.375382,0.0336923,0.375382,34.7108,3.11545,37.8262,1.19778,0.103878,1.30166,28.9791,29.9915,0.147269,0.142298,0.147269
903,171.537,8.4,179.937,0.03462,0.0344704,0.03462,0.131952,0.00646154,0.131952,2.95644,0.144774,3.10121,0.0989769,0.00482585,0.103803,29.87,29.9997,0.03462,0.0344704,0.03462
905,27.6,182.937,210.537,0.140528,0.141208,0.141208,0.0212308,0.140721,0.140721,1.93907,12.8524,14.7915,0.0646428,0.430535,0.495178,29.9966,29.8522,0.140528,0.141208,0.141208
907,138.0032,0.0,138.0032,0.227894,0.227254,0.227894,0.106156,0.0,0.106156,15.6809,0.0,15.6809,0.524169,0.0,0.524169,29.9157,30.0,0.227894,0.227254,0.227894
909,4601.8745,0.0,4601.8745,0.0660913,0.0,0.0660913,0.697254,0.0,0.697254,271.1839,0.0,271.1839,5.06906,0.0,5.06906,53.4978,0.0,0.0660913,0.0,0.0660913
910,1340.354,0.0,1340.354,0.123248,0.0,0.123248,0.335089,0.0,0.335089,120.5139,0.0,120.5139,2.75326,0.0,2.75326,43.7713,0.0,0.123248,0.0,0.123248
911,9.6,17.4,27.0,0.0307224,0.0307234,0.0307234,0.00738462,0.0133846,0.0133846,0.147466,0.267281,0.414747,0.00491559,0.00890978,0.0138254,29.9996,29.9987,0.0307224,0.0307234,0.0307234
913,3031.1373,0.0,3031.1373,0.298342,0.0,0.298342,0.757784,0.0,0.757784,593.0935,0.0,593.0935,15.0719,0.0,15.0719,39.3508,0.0,0.298342,0.0,0.298342
914,63.0,519.982,582.982,0.0311583,0.0323855,0.0323855,0.0484615,0.399986,0.399986,0.98091,8.09612,9.07703,0.0327162,0.280665,0.313381,29.9824,28.8462,0.0311583,0.0323855,0.0323855
916,2455.2,0.0,2455.2,0.0148164,0.0,0.0148164,0.372,0.0,0.372,35.1609,0.0,35.1609,0.606289,0.0,0.606289,57.9937,0.0,0.0148164,0.0,0.0148164
917,6875.8181,0.0,6875.8181,0.314348,0.0,0.314348,1.71895,0.0,1.71895,932.3335,0.0,932.3335,36.0233,0.0,36.0233,25.8814,0.0,0.314348,0.0,0.314348
918,0.0,138.0032,138.0032,0.078594,0.0788154,0.0788154,0.0,0.106156,0.106156,0.0,5.42311,5.42311,0.0,0.18128,0.18128,30.0,29.9157,0.078594,0.0788154,0.0788154
920,0.0,0.0,0.0,0.012539,0.0,0.012539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.012539,0.0,0.012539
921,0.0,0.0,0.0,0.058936,0.0,0.058936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.058936,0.0,0.058936
922,0.0,0.0,0.0,0.011482,0.0,0.011482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.011482,0.0,0.011482
923,0.0,0.0,0.0,0.09091,0.0,0.09091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.09091,0.0,0.09091
924,0.0,0.0,0.0,0.271468,0.271468,0.271468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.271468,0.271468,0.271468
926,322.6121,26.4,349.0121,0.350145,0.344872,0.350145,0.248163,0.0203077,0.248163,55.6241,4.55184,60.176,1.88268,0.151743,2.03443,29.5451,29.9969,0.350145,0.344872,0.350145
928,26.4,322.6121,349.0121,0.503712,0.511414,0.511414,0.0203077,0.248163,0.248163,6.64831,81.2434,87.8917,0.221633,2.74981,2.97144,29.9969,29.5451,0.503712,0.511414,0.511414
930,0.0,105.0,105.0,0.059106,0.0592024,0.0592024,0.0,0.0807692,0.0807692,0.0,3.10306,3.10306,0.0,0.103604,0.103604,30.0,29.9512,0.059106,0.0592024,0.0592024
932,105.0,0.0,105.0,0.285012,0.284548,0.285012,0.0807692,0.0,0.0807692,14.9388,0.0,14.9388,0.498771,0.0,0.498771,29.9512,30.0,0.285012,0.284548,0.285012
934,0.0,105.0,105.0,0.095312,0.0954674,0.0954674,0.0,0.0807692,0.0807692,0.0,5.00388,5.00388,0.0,0.167068,0.167068,30.0,29.9512,0.095312,0.0954674,0.0954674
936,16.2,0.0,16.2,0.154412,0.0,0.154412,0.0124615,0.0,0.0124615,1.25069,0.0,1.25069,0.0416912,0.0,0.0416912,29.9988,0.0,0.154412,0.0,0.154412
937,0.0,1504.6103,1504.6103,0.023174,0.0309347,0.0309347,0.0,1.15739,1.15739,0.0,17.4339,17.4339,0.0,0.775745,0.775745,30.0,22.4738,0.023174,0.0309347,0.0309347
939,298.2,0.0,298.2,0.0608257,0.0,0.0608257,0.07455,0.0,0.07455,13.5848,0.0,13.5848,0.302304,0.0,0.302304,44.9376,0.0,0.0608257,0.0,0.0608257
940,1504.6103,0.0,1504.6103,0.10473,0.078456,0.10473,1.15739,0.0,1.15739,59.0229,0.0,59.0229,2.6263,0.0,2.6263,22.4738,30.0,0.10473,0.078456,0.10473
942,0.0,1504.6103,1504.6103,0.13333,0.177981,0.177981,0.0,1.15739,1.15739,0.0,100.3048,100.3048,0.0,4.4632,4.4632,30.0,22.4738,0.13333,0.177981,0.177981
944,189.9509,0.0,189.9509,0.0814672,0.0,0.0814672,0.0474877,0.0,0.0474877,11.5995,0.0,11.5995,0.257913,0.0,0.257913,44.9746,0.0,0.0814672,0.0,0.0814672
945,1257.6082,0.0,1257.6082,0.366462,0.0,0.366462,0.967391,0.0,0.967391,186.7422,0.0,186.7422,7.68109,0.0,7.68109,24.3119,0.0,0.366462,0.0,0.366462
946,1226.4082,0.0,1226.4082,0.258719,0.0,0.258719,0.943391,0.0,0.943391,129.7736,0.0,129.7736,5.28826,0.0,5.28826,24.5399,0.0,0.258719,0.0,0.258719
947,142.2,0.0,142.2,0.0539437,0.0,0.0539437,0.03555,0.0,0.03555,5.75128,0.0,5.75128,0.127847,0.0,0.127847,44.9858,0.0,0.0539437,0.0,0.0539437
948,408.6,87.5312,496.1312,0.13834,0.135159,0.13834,0.314308,0.0673317,0.314308,27.5817,5.90862,33.4903,0.942097,0.197177,1.13927,29.2769,29.966,0.13834,0.135159,0.13834
950,0.0,0.0,0.0,0.260072,0.260072,0.260072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.260072,0.260072,0.260072
952,0.0,0.0,0.0,0.21287,0.0,0.21287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.21287,0.0,0.21287
953,91.2,0.0,91.2,0.055298,0.0,0.055298,0.0701538,0.0,0.0701538,2.51849,0.0,2.51849,0.0840529,0.0,0.0840529,29.9631,0.0,0.055298,0.0,0.055298
954,88.9736,922.3234,1011.297,0.101228,0.113834,0.113834,0.0684413,0.70948,0.70948,4.49806,46.6281,51.1261,0.150111,1.74986,1.89997,29.9649,26.6468,0.101228,0.113834,0.113834
956,92.9312,412.2,505.1312,0.420885,0.430913,0.430913,0.0714856,0.317077,0.317077,19.5317,86.6337,106.1654,0.651889,2.96037,3.61226,29.9617,29.2645,0.420885,0.430913,0.430913
958,922.3234,88.9736,1011.297,0.17097,0.152038,0.17097,0.70948,0.0684413,0.70948,70.032,6.75577,76.7878,2.62816,0.225456,2.85362,26.6468,29.9649,0.17097,0.152038,0.17097
960,54.6,390.8989,445.4989,0.095312,0.0974235,0.0974235,0.042,0.300691,0.300691,2.60087,18.6205,21.2213,0.0867339,0.634712,0.721446,29.9868,29.3369,0.095312,0.0974235,0.0974235
962,2860.1098,0.0,2860.1098,0.125351,0.0,0.125351,0.715027,0.0,0.715027,238.4159,0.0,238.4159,5.97532,0.0,5.97532,39.9001,0.0,0.125351,0.0,0.125351
963,473.4,1975.2164,2448.6164,0.0703494,0.107391,0.107391,0.364154,1.5194,1.5194,16.1174,67.2482,83.3656,0.555057,3.53533,4.09039,29.0374,19.0218,0.0703494,0.107391,0.107391
965,1975.2164,473.4,2448.6164,0.189301,0.124007,0.189301,1.5194,0.364154,1.5194,118.5406,28.4106,146.9513,6.23185,0.978417,7.21026,19.0217,29.0374,0.189301,0.124007,0.189301
967,1114.1462,669.4548,1783.601,0.133854,0.120585,0.133854,0.857036,0.514965,0.857036,62.9983,37.8537,100.8519,2.48555,1.34544,3.83099,25.3458,28.1347,0.133854,0.120585,0.133854
969,669.4548,1114.1462,1783.601,0.162913,0.180839,0.180839,0.514965,0.857036,0.857036,51.141,85.1119,136.2529,1.81772,3.35802,5.17574,28.1347,25.3458,0.162913,0.180839,0.180839
971,466.3972,0.0,466.3972,0.0637824,0.0,0.0637824,0.358767,0.0,0.358767,14.4103,0.0,14.4103,0.495799,0.0,0.495799,29.0647,0.0,0.0637824,0.0,0.0637824
972,0.0,0.0,0.0,0.154058,0.154058,0.154058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.154058,0.154058,0.154058
974,487.9972,43.8,531.7972,0.11231,0.108519,0.11231,0.375382,0.0336923,0.375382,26.4709,2.37589,28.8468,0.913448,0.0792187,0.992667,28.9791,29.9915,0.11231,0.108519,0.11231
976,43.8,487.9972,531.7972,0.104478,0.108127,0.108127,0.0336923,0.375382,0.375382,2.28741,25.4852,27.7726,0.0762687,0.879432,0.955701,29.9915,28.9791,0.104478,0.108127,0.108127
978,0.0,0.0,0.0,0.020138,0.020138,0.020138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.020138,0.020138,0.020138
980,0.0,0.0,0.0,0.120592,0.120592,0.120592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.120592,0.120592,0.120592
982,55.2763,0.0,55.2763,0.03101,0.0,0.03101,0.0425202,0.0,0.0425202,0.856671,0.0,0.856671,0.0285686,0.0,0.0285686,29.9864,0.0,0.03101,0.0,0.03101
983,310.5609,2.4,312.9609,0.0563811,0.055588,0.0563811,0.238893,0.00184615,0.238893,8.63173,0.0667056,8.69843,0.291829,0.00222352,0.294053,29.578,30.0,0.0563811,0.055588,0.0563811
985,2.4,310.5609,312.9609,0.120704,0.122426,0.122426,0.00184615,0.238893,0.238893,0.144845,18.743,18.8878,0.00482816,0.633679,0.638508,30.0,29.578,0.120704,0.122426,0.122426
987,300.9606,2066.1333,2367.0939,0.0427594,0.0688393,0.0688393,0.231508,1.58933,1.58933,6.34937,43.5892,49.9386,0.214481,2.37052,2.585,29.6033,18.388,0.0427594,0.0688393,0.0688393
989,0.0,0.0,0.0,0.040172,0.0,0.040172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.040172,0.0,0.040172
990,254.9371,0.0,254.9371,0.298965,0.0,0.298965,0.0386268,0.0,0.0386268,76.189,0.0,76.189,1.27029,0.0,1.27029,59.9776,0.0,0.298965,0.0,0.298965
991,339.0,93.5802,432.5802,0.229329,0.225788,0.229329,0.260769,0.0719847,0.260769,38.2216,10.551,48.7725,1.29571,0.352155,1.64787,29.4985,29.9612,0.229329,0.225788,0.229329
993,80.9802,272.4,353.3802,0.162219,0.163841,0.163841,0.0622924,0.209538,0.209538,6.5619,22.0728,28.6347,0.218942,0.743838,0.96278,29.9709,29.6743,0.162219,0.163841,0.163841
995,339.0,93.5802,432.5802,0.121096,0.119226,0.121096,0.260769,0.0719847,0.260769,20.1827,5.57139,25.7541,0.684194,0.185954,0.870147,29.4985,29.9612,0.121096,0.119226,0.121096
997,2142.9607,527.9178,2670.8785,0.252068,0.156288,0.252068,1.64843,0.406091,1.64843,160.8292,39.6202,200.4494,9.00285,1.37512,10.378,17.8643,28.8122,0.252068,0.156288,0.252068
999,311.5618,249.0,560.5618,0.186811,0.185855,0.186811,0.239663,0.191538,0.239663,28.6895,22.9287,51.6182,0.970051,0.771299,1.74135,29.5753,29.7273,0.186811,0.185855,0.186811
1001,249.0,311.5618,560.5618,0.0693321,0.0696885,0.0696885,0.191538,0.239663,0.239663,8.5534,10.7025,19.2559,0.287728,0.361871,0.6496,29.7273,29.5753,0.0693321,0.0696885,0.0696885
1003,620.6668,16.6061,637.2729,0.153846,0.145558,0.153846,0.477436,0.0127739,0.477436,45.1696,1.20853,46.3782,1.59146,0.0402858,1.63174,28.3826,29.9988,0.153846,0.145558,0.153846
1005,0.0,0.0,0.0,0.159462,0.159462,0.159462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.159462,0.159462,0.159462
1007,122.6202,0.0,122.6202,0.16922,0.0,0.16922,0.0943232,0.0,0.0943232,10.3518,0.0,10.3518,0.345829,0.0,0.345829,29.9334,0.0,0.16922,0.0,0.16922
1008,27.6,186.537,214.137,0.167809,0.168654,0.168654,0.0212308,0.14349,0.14349,2.3155,15.6495,17.965,0.0771921,0.524336,0.601528,29.9966,29.8464,0.167809,0.168654,0.168654
1010,646.274,9.0,655.274,0.158253,0.149046,0.158253,0.497134,0.00692308,0.497134,48.1616,0.670698,48.8323,1.70458,0.0223569,1.72693,28.2543,29.9996,0.158253,0.149046,0.158253
1012,1733.4937,762.0291,2495.5227,0.10053,0.0968926,0.10053,0.433373,0.190507,0.433373,124.8393,54.8783,179.7176,2.90446,1.23058,4.13505,42.9819,44.5954,0.10053,0.0968926,0.10053
1014,762.0291,1733.4937,2495.5227,0.0576436,0.0598075,0.0598075,0.190507,0.433373,0.433373,32.6484,74.2698,106.9182,0.732102,1.72793,2.46004,44.5954,42.9819,0.0576436,0.0598075,0.0598075
1016,1733.4937,762.0291,2495.5227,0.136432,0.131496,0.136432,0.433373,0.190507,0.433373,169.423,74.4769,243.8999,3.94173,1.67006,5.61179,42.9819,44.5954,0.136432,0.131496,0.136432
1018,141.5405,0.0,141.5405,0.250785,0.0,0.250785,0.0353851,0.0,0.0353851,26.6139,0.0,26.6139,0.591604,0.0,0.591604,44.9859,0.0,0.250785,0.0,0.250785
1019,9.0,646.274,655.274,0.136856,0.14531,0.14531,0.00692308,0.497134,0.497134,0.615843,44.2226,44.8384,0.0205283,1.56516,1.58569,29.9996,28.2543,0.136856,0.14531,0.14531
1021,107.5268,0.0,107.5268,0.106657,0.0,0.106657,0.0268817,0.0,0.0268817,8.59978,0.0,8.59978,0.191141,0.0,0.191141,44.9919,0.0,0.106657,0.0,0.106657
1022,1163.3924,0.0,1163.3924,0.0523522,0.0,0.0523522,0.290848,0.0,0.290848,44.7336,0.0,44.7336,1.0151,0.0,1.0151,44.068,0.0,0.0523522,0.0,0.0523522
1023,82.4241,1163.3924,1245.8165,0.0321407,0.032817,0.032817,0.020606,0.290848,0.290848,1.98667,28.0412,30.0279,0.0441529,0.636317,0.68047,44.9952,44.068,0.0321407,0.032817,0.032817
1025,1059.7879,0.0,1059.7879,0.170999,0.0,0.170999,0.815221,0.0,0.815221,77.7015,0.0,77.7015,3.02038,0.0,3.02038,25.7258,0.0,0.170999,0.0,0.170999
1026,46.8,1519.1647,1565.9647,0.201335,0.269984,0.269984,0.036,1.16859,1.16859,4.70972,152.8811,157.5909,0.157041,6.83582,6.99286,29.9903,22.3647,0.201335,0.269984,0.269984
1028,148.2,23.4,171.6,0.013885,0.0138411,0.013885,0.114,0.018,0.114,1.02554,0.161928,1.18747,0.0342959,0.00539804,0.0396939,29.9028,29.9976,0.013885,0.0138411,0.013885
1030,0.0,0.0,0.0,0.170076,0.170076,0.170076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.170076,0.170076,0.170076
1032,186.8827,58.8,245.6827,0.214131,0.213139,0.214131,0.143756,0.0452308,0.143756,19.9058,6.26308,26.1689,0.666955,0.208876,0.875831,29.8458,29.9847,0.214131,0.213139,0.214131
1034,0.0,363.6,363.6,0.139722,0.142455,0.142455,0.0,0.279692,0.279692,0.0,25.4015,25.4015,0.0,0.863274,0.863274,30.0,29.4245,0.139722,0.142455,0.142455
1036,363.6,0.0,363.6,0.14626,0.143454,0.14626,0.279692,0.0,0.279692,26.0799,0.0,26.0799,0.886333,0.0,0.886333,29.4245,30.0,0.14626,0.143454,0.14626
1038,0.0,0.0,0.0,0.17177,0.17177,0.17177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.17177,0.17177,0.17177
1040,363.6,0.0,363.6,0.11064,0.108518,0.11064,0.279692,0.0,0.279692,19.7286,0.0,19.7286,0.67048,0.0,0.67048,29.4245,30.0,0.11064,0.108518,0.11064
1042,0.0,363.6,363.6,0.170088,0.173414,0.173414,0.0,0.279692,0.279692,0.0,30.922,30.922,0.0,1.05089,1.05089,30.0,29.4245,0.170088,0.173414,0.173414
1044,0.0,0.0,0.0,0.521142,0.521142,0.521142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.521142,0.521142,0.521142
1046,0.0,0.0,0.0,0.294786,0.294786,0.294786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.294786,0.294786,0.294786
1048,12.0,0.0,12.0,0.187358,0.0,0.187358,0.00923077,0.0,0.00923077,1.12412,0.0,1.12412,0.0374716,0.0,0.0374716,29.9994,0.0,0.187358,0.0,0.187358
1049,646.274,9.0,655.274,0.306089,0.288281,0.306089,0.497134,0.00692308,0.497134,93.1533,1.29725,94.4505,3.29696,0.0432422,3.3402,28.2543,29.9996,0.306089,0.288281,0.306089
1051,282.8165,135.0,417.8165,0.250647,0.248384,0.250647,0.217551,0.103846,0.217551,35.0291,16.7208,51.7499,1.18145,0.558864,1.74032,29.6492,29.9193,0.250647,0.248384,0.250647
1053,135.0,282.8165,417.8165,0.162732,0.164214,0.164214,0.103846,0.217551,0.217551,10.9548,22.9497,33.9046,0.366146,0.774042,1.14019,29.9193,29.6492,0.162732,0.164214,0.164214
1055,282.8165,135.0,417.8165,0.0930602,0.09222,0.0930602,0.217551,0.103846,0.217551,13.0056,6.20811,19.2137,0.438649,0.207495,0.646144,29.6492,29.9193,0.0930602,0.09222,0.0930602
1057,431.4,970.3437,1401.7437,0.118844,0.13177,0.13177,0.331846,0.746418,0.746418,24.9479,56.115,81.0628,0.85449,2.13103,2.98552,29.1962,26.3323,0.118844,0.13177,0.13177
